Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
6240,14.92,55.03,286.87,291.02,291.05,201.39,7.03,35.21,0,0,0.87,0.52,0.52,0.52,0.52,0,0,0
6270,14.88,55.07,279.12,295.47,285.26,197.55,7,35.16,0.01,0,0.88,0.52,0.52,0.51,0.51,0,0,0
6300,14.94,55,279.4,289.48,275.69,200.17,7.01,35.23,0,0,0.87,0.51,0.51,0.52,0.52,0,0,0
6330,14.88,54.98,277.53,278.96,289.49,200.66,7.08,35.18,0.05,0,0.87,0.51,0.51,0.51,0.51,0,0,0
6360,14.86,54.93,274.75,282.73,272.86,199.92,7.01,35.17,0,0,0.93,0.5,0.5,0.51,0.51,0,0,0
6390,14.84,55.03,277.09,290.4,285.97,200.27,6.99,35.18,0,0,0.9,0.51,0.51,0.52,0.52,0,0,0
6420,14.85,55.01,276.78,283.18,285.02,199,7.02,35.2,0.02,0.02,0.87,0.5,0.5,0.52,0.52,0,0,0
6450,14.89,54.95,279.07,287.99,283.17,203.68,7.07,35.17,0.01,0.01,0.89,0.51,0.51,0.51,0.51,0,0,0
6480,14.92,55.03,284.01,281.33,282.47,196.95,6.99,35.18,0,0.02,0.91,0.51,0.51,0.52,0.52,0,0,0
6510,14.85,55.01,272.77,294.37,288.63,203.23,7.04,35.22,0.02,0,0.94,0.51,0.51,0.52,0.52,0,0,0
6540,14.85,55,286.11,286.25,275.96,197.89,7.02,35.17,0.01,0,0.92,0.52,0.52,0.51,0.51,0,0,0
6570,14.84,55.13,281.12,292.23,287.06,203.01,7.06,35.21,0,0.06,0.86,0.52,0.52,0.52,0.52,0,0,0
6600,14.84,55.14,285.95,289.14,284.01,201.53,7.07,35.12,0.05,0.02,0.89,0.52,0.52,0.51,0.51,0,0,0
6630,14.89,55.02,276.03,286.07,282.51,201.75,7.03,35.16,0,0.05,0.89,0.51,0.51,0.51,0.51,0,0,0
6660,14.84,55.01,280.08,289.63,287.45,198.42,6.97,35.17,0.02,0.01,0.87,0.51,0.51,0.52,0.52,0,0,0
6690,14.91,55.03,280.7,287.64,283.68,196.9,7.04,35.22,0,0.05,0.86,0.51,0.51,0.52,0.52,0,0,0
6720,14.82,55.14,284.05,286.68,290.54,199.81,7.03,35.23,0,0.07,0.92,0.51,0.51,0.52,0.52,0,0,0
6750,14.84,55.05,275.3,301.22,290.6,199.69,6.99,35.21,0,0.03,0.85,0.52,0.52,0.52,0.52,0,0,0
6780,14.93,54.89,275.35,283.5,283.77,202.68,7.02,35.12,0,0.01,0.86,0.5,0.5,0.51,0.51,0,0,0
6810,14.93,55.04,280.28,292.62,289,206.3,7.07,35.16,0,0.07,0.87,0.52,0.52,0.52,0.52,0,0,0
6840,14.95,54.98,283.91,292.63,291.83,193.74,7.04,35.2,0,0,0.93,0.52,0.52,0.52,0.52,0,0,0
6870,14.91,55.15,286.86,291.56,285.57,200.48,6.96,35.17,0.02,0,0.88,0.52,0.52,0.52,0.52,0,0,0
6900,14.9,55.07,284.86,292.65,291.1,194.84,7.03,35.2,0,0,0.88,0.52,0.52,0.52,0.52,0,0,0
6930,14.94,55.09,284.3,282.6,289.42,201.04,7.02,35.23,0,0,0.89,0.51,0.51,0.52,0.52,0,0,0
6960,14.92,55.09,279.59,290.92,285.37,199.04,7.04,35.15,0.06,0.01,0.93,0.52,0.52,0.52,0.52,0,0,0
6990,14.84,55.1,273.7,300.84,295.36,200.45,6.97,35.16,0,0.02,0.92,0.51,0.51,0.52,0.52,0,0,0
7020,14.86,55.05,277.26,292.22,287.42,202.04,7.07,35.18,0.05,0,0.93,0.52,0.52,0.52,0.52,0,0,0
7050,14.87,55.02,291.39,292.19,295.69,202.03,6.99,35.19,0,0,0.91,0.52,0.52,0.52,0.52,0,0,0
7080,14.85,55.18,275.64,287.6,283.58,197.43,7.05,35.19,0,0,0.92,0.51,0.51,0.52,0.52,0,0,0
7110,14.86,55.08,286.87,287.78,285.13,201.36,7,35.21,0.02,0,0.89,0.52,0.52,0.52,0.52,0,0,0
7140,14.89,55.02,282.93,287.74,285.94,202.15,6.97,35.21,0,0,0.9,0.51,0.51,0.52,0.52,0,0,0
7170,14.89,55.06,274.86,301.64,296.59,202.34,7.04,35.18,0.05,0.03,0.92,0.52,0.52,0.52,0.52,0,0,0
7200,14.94,55.04,280,293.65,285.52,197.14,7.04,35.17,0,0.06,0.87,0.52,0.52,0.52,0.52,0,0,0
7230,14.89,55.01,287.37,285.37,287.54,201.02,7.01,35.14,0,0,0.88,0.52,0.52,0.52,0.52,0,0,0
7260,14.88,55.08,285.4,287.43,284.59,196.97,7,35.23,0.03,0.01,0.85,0.52,0.52,0.52,0.52,0,0,0
7290,14.89,55.06,285.84,286.26,284.28,200.07,7.04,35.16,0.02,0,0.9,0.52,0.52,0.52,0.52,0,0,0
7320,14.94,55.12,283.68,294.25,289.59,199.92,7.02,35.18,0,0.03,0.93,0.52,0.52,0.52,0.52,0,0,0
7350,14.86,55.18,284.11,294.49,285.21,205.13,7.01,35.21,0.05,0.02,0.86,0.52,0.52,0.52,0.52,0,0,0
7380,14.91,55.06,276.79,293.85,280.87,204.42,7.04,35.19,0,0.02,0.89,0.52,0.52,0.52,0.52,0,0,0
7410,14.95,54.96,279.66,287.91,282.24,203.06,7.05,35.19,0.08,0.01,0.94,0.52,0.52,0.52,0.52,0,0,0
7440,14.95,55.13,281.35,290.02,286.28,197.21,7.05,35.21,0.03,0.01,0.88,0.52,0.52,0.52,0.52,0,0,0
7470,14.91,55.09,269.67,292.58,290.42,201.07,7.05,35.18,0.02,0,0.93,0.51,0.51,0.52,0.52,0,0,0
7500,14.9,55.09,283.99,287.43,284.42,198.38,7.11,35.18,0,0,0.91,0.52,0.52,0.52,0.52,0,0,0
7530,14.9,55.12,282.93,289.33,295.01,201.57,7.03,35.17,0,0.02,0.89,0.52,0.52,0.52,0.52,0,0,0
7560,14.86,55.11,277.88,289.71,277.05,205.87,7,35.22,0.06,0.03,0.92,0.51,0.51,0.52,0.52,0,0,0
7590,14.86,55.08,284.35,290.22,285.66,200.6,7.01,35.19,0,0.03,0.92,0.52,0.52,0.52,0.52,0,0,0
7620,14.85,55.07,278.75,297.71,293.49,202.22,7.03,35.17,0,0.04,0.89,0.52,0.52,0.52,0.52,0,0,0
7650,14.94,55.04,273.63,292.14,287.86,199.6,6.97,35.18,0,0.03,0.86,0.51,0.51,0.52,0.52,0,0,0
7680,14.82,55.2,286.04,286.11,290.01,200.98,7.07,35.19,0,0.04,0.9,0.52,0.52,0.52,0.52,0,0,0
7710,14.86,55.18,286.77,284.28,292.06,199.91,7.02,35.22,0.02,0,0.97,0.51,0.51,0.52,0.52,0,0,0
7740,14.91,55.01,275.73,288.11,281.15,202.28,6.97,35.2,0,0,0.89,0.51,0.51,0.52,0.52,0,0,0
7770,14.89,55.01,276.93,284.81,288.02,196,7.04,35.18,0.02,0,0.92,0.51,0.51,0.52,0.52,0,0,0
7800,14.83,55.1,287.72,287.06,285.02,199.3,7.02,35.21,0,0,0.91,0.52,0.52,0.52,0.52,0,0,0
7830,14.83,55.11,272.22,290.31,280.05,201.94,7.07,35.2,0.04,0.01,0.88,0.51,0.51,0.52,0.52,0,0,0
7860,14.93,55.11,284.38,295.82,291.18,198.59,7.02,35.25,0,0,0.9,0.52,0.52,0.52,0.52,0,0,0
7890,14.88,55.06,266.68,285.62,272.11,198.75,7.05,35.2,0.07,0,0.85,0.5,0.5,0.52,0.52,0,0,0
7920,14.89,55.17,280.94,286.99,290.24,199.31,7.08,35.19,0.03,0.01,0.93,0.52,0.52,0.52,0.52,0,0,0
7950,14.96,54.99,281.58,293.41,291.35,205.45,7.05,35.22,0,0.05,0.89,0.52,0.52,0.52,0.52,0,0,0
7980,15.03,54.9,281.88,287.5,286.87,200.06,7.01,35.18,0,0.02,0.85,0.52,0.52,0.52,0.52,0,0,0
8010,14.9,55.06,280.53,291.44,281.17,202.55,7.06,35.2,0.02,0,0.87,0.52,0.52,0.52,0.52,0,0,0
8040,14.9,55.25,291.08,291.6,284.38,201.75,7.03,35.2,0.04,0,0.89,0.53,0.53,0.52,0.52,0,0,0
8070,14.89,54.97,271.03,288.69,286.88,199.16,7.04,35.18,0,0.05,0.88,0.51,0.51,0.52,0.52,0,0,0
8100,14.84,55.06,278.89,287.47,280.36,205.83,7.03,35.18,0.08,0,0.87,0.51,0.51,0.52,0.52,0,0,0
8130,14.85,55.1,281.52,284.6,283.64,199.84,6.99,35.27,0,0,0.92,0.51,0.51,0.52,0.52,0,0,0
8160,14.9,55.08,281.38,294.55,294.25,201.62,7,35.24,0,0,0.9,0.52,0.52,0.52,0.52,0,0,0
8190,14.87,55,275.88,292.27,286.91,200.03,7.05,35.21,0.01,0.03,0.92,0.51,0.51,0.52,0.52,0,0,0
8220,14.92,55.08,279.18,289.36,285.39,207.39,6.94,35.24,0.03,0.03,0.89,0.51,0.51,0.52,0.52,0,0,0
8250,14.92,55.03,277.23,286.21,276.87,205.06,7.06,35.19,0.07,0.01,0.88,0.51,0.51,0.52,0.52,0,0,0
8280,14.94,55.14,285.55,289.22,287.1,200.17,7.03,35.27,0,0.06,0.92,0.52,0.52,0.52,0.52,0,0,0
8310,14.91,55.17,285.44,291.39,294.33,203.98,7,35.25,0.03,0.06,0.88,0.52,0.52,0.52,0.52,0,0,0
8340,14.89,55.14,276.27,294.57,286.44,199.46,7.05,35.22,0.02,0,0.92,0.52,0.52,0.52,0.52,0,0,0
8370,14.88,55.02,287.37,288.03,291.47,204.77,7.02,35.26,0,0,0.96,0.52,0.52,0.52,0.52,0,0,0
8400,14.85,54.97,283.69,294.98,292.1,196.94,7.04,35.19,0,0,0.89,0.52,0.52,0.52,0.52,0,0,0
8430,14.87,55.18,276.59,289.2,284.12,207.66,7.02,35.23,0,0,0.87,0.51,0.51,0.52,0.52,0,0,0
8460,15,54.86,284.9,289.03,282.11,200.2,6.98,35.21,0.02,0,0.89,0.52,0.52,0.52,0.52,0,0,0
8490,14.91,55.01,282.26,293.87,285.85,201.59,7.06,35.2,0,0.04,0.92,0.52,0.52,0.52,0.52,0,0,0
8520,14.89,55.04,279.69,280.8,282.7,202.54,7.02,35.24,0,0.03,0.95,0.51,0.51,0.52,0.52,0,0,0
8550,14.89,55.12,278.31,291.67,291.61,200.47,7.04,35.23,0.04,0.02,0.88,0.52,0.52,0.52,0.52,0,0,0
8580,14.94,54.94,279.15,283.08,268.92,198.9,6.98,35.25,0,0,0.87,0.51,0.51,0.52,0.52,0,0,0
8610,14.89,55,288.41,290.04,288.5,201.87,6.97,35.18,0.04,0,0.85,0.52,0.52,0.52,0.52,0,0,0
8640,14.92,55.01,282.39,285.75,281.92,199.3,7.09,35.21,0.02,0,0.92,0.52,0.52,0.52,0.52,0,0,0
8670,14.96,54.99,288.97,292.14,294.54,202.13,7.02,35.21,0,0.06,0.9,0.53,0.53,0.52,0.52,0,0,0
8700,14.91,55.12,284.58,294.1,282.78,203.81,7,35.21,0,0.02,0.88,0.52,0.52,0.52,0.52,0,0,0
8730,14.87,55.14,277.47,286.88,279.92,201.27,7.03,35.23,0.01,0.01,0.88,0.51,0.51,0.52,0.52,0,0,0
8760,14.89,55.18,287.84,288.65,293.4,201.08,7.04,35.23,0.04,0,0.87,0.52,0.52,0.52,0.52,0,0,0
8790,14.87,55,284.56,286.1,277.63,199.62,7,35.21,0,0.02,0.82,0.51,0.51,0.52,0.52,0,0,0
8820,14.93,55,275.57,280.14,282.68,203.16,7.06,35.23,0,0.03,0.86,0.51,0.51,0.52,0.52,0,0,0
8850,14.89,55.16,288.87,277.73,285.59,207.41,7.02,35.25,0.01,0,0.92,0.51,0.51,0.52,0.52,0,0,0
8880,14.87,55.2,274.77,287.42,286.73,203.85,7.06,35.23,0,0.01,0.9,0.51,0.51,0.52,0.52,0,0,0
8910,14.85,55.18,281.58,291.9,288.51,200.22,7.07,35.23,0.06,0,0.9,0.52,0.52,0.52,0.52,0,0,0
8940,14.89,55,287.46,295.01,291.22,192.93,7,35.21,0,0.01,0.89,0.52,0.52,0.52,0.52,0,0,0
8970,14.88,55.2,280.94,282.36,283.78,206.67,7.02,35.25,0.05,0.02,0.84,0.51,0.51,0.52,0.52,0,0,0
9000,14.87,55.1,287.86,293.93,286.12,203.94,6.96,35.22,0.03,0,0.95,0.52,0.52,0.52,0.52,0,0,0
9030,14.89,55.15,282.87,295.06,298.85,198.95,7.06,35.29,0.04,0.04,0.91,0.52,0.52,0.52,0.52,0,0,0
9060,14.89,55.01,282.05,287.68,278.61,200.27,6.98,35.25,0,0,0.9,0.51,0.51,0.52,0.52,0,0,0
9090,14.89,55.02,275.16,293.75,293.22,201.74,7.04,35.19,0,0.04,0.91,0.52,0.52,0.52,0.52,0,0,0
9120,14.89,55.09,278.03,293.47,281.28,202.56,7.05,35.2,0.04,0,0.87,0.52,0.52,0.52,0.52,0,0,0
9150,14.89,55.12,282.11,295.04,285.75,204.26,7.01,35.23,0.01,0.04,0.91,0.52,0.52,0.52,0.52,0,0,0
9180,14.88,55.08,283.81,289.84,284.71,195.2,7.01,35.25,0.04,0.01,0.95,0.52,0.52,0.52,0.52,0,0,0
9210,14.89,55.06,276.07,294.58,282.51,201.92,7.03,35.27,0.02,0.03,0.9,0.52,0.52,0.52,0.52,0,0,0
9240,14.87,55.07,285.73,294.51,296.47,205.73,7.07,35.23,0.01,0,0.88,0.53,0.53,0.52,0.52,0,0,0
9270,14.86,55.11,287.44,293,296.22,201.82,7,35.2,0,0,0.97,0.52,0.52,0.52,0.52,0,0,0
9300,14.89,55.1,271.87,294,292.1,203.38,7.04,35.25,0.02,0.01,0.89,0.51,0.51,0.52,0.52,0,0,0
9330,14.82,55.05,289.38,292.39,290.07,202.65,7.03,35.24,0.01,0,0.89,0.52,0.52,0.52,0.52,0,0,0
9360,14.84,55.23,277.86,295.04,289.51,207.4,7.09,35.21,0,0,0.92,0.52,0.52,0.52,0.52,0,0,0
9390,14.81,55.13,281.82,290.14,284.15,199.94,6.99,35.22,0.03,0,0.95,0.51,0.51,0.52,0.52,0,0,0
9420,14.92,55.11,279.98,289.84,284.23,211.04,6.95,35.25,0,0.01,0.86,0.51,0.51,0.52,0.52,0,0,0
9450,14.84,55.09,283,292.38,288.25,206.41,7.06,35.29,0.03,0,0.86,0.52,0.52,0.52,0.52,0,0,0
9480,14.89,55.14,281.05,290.73,281.19,203.86,7.01,35.21,0,0.04,0.87,0.52,0.52,0.52,0.52,0,0,0
9510,14.9,55.13,283.11,289.19,286.48,203.01,7.02,35.21,0.02,0.05,0.9,0.52,0.52,0.52,0.52,0,0,0
9540,14.91,55.12,283.19,295.25,294.81,203.74,7.04,35.19,0,0.04,0.92,0.52,0.52,0.52,0.52,0,0,0
9570,14.9,55.18,270.27,299.67,290.57,209.61,6.99,35.24,0,0,0.92,0.51,0.51,0.52,0.52,0,0,0
9600,14.91,55.01,286.15,291.43,289.07,202.8,7.01,35.25,0,0,0.85,0.52,0.52,0.52,0.52,0,0,0
9630,14.86,55.12,288.13,290.57,296.97,200.15,7.02,35.26,0,0,0.92,0.52,0.52,0.52,0.52,0,0,0
9660,14.92,55.04,278.99,298.36,291.4,197.52,7.04,35.22,0,0,0.92,0.52,0.52,0.52,0.52,0,0,0
9690,14.87,55.1,285.74,290.33,294.91,201.99,7.01,35.21,0.04,0,0.93,0.52,0.52,0.52,0.52,0,0,0
9720,14.88,55.16,280.72,283.01,284.03,201.69,7,35.2,0,0,0.88,0.51,0.51,0.52,0.52,0,0,0
9750,14.91,55.11,280.22,297.09,289.38,204.5,7.05,35.24,0,0.03,0.9,0.52,0.52,0.52,0.52,0,0,0
9780,14.94,55.06,279.17,294.94,293.93,206.08,7.04,35.24,0,0.01,0.89,0.52,0.52,0.52,0.52,0,0,0
9810,14.91,54.89,277.05,296.11,291.31,205.69,7.02,35.29,0.05,0,0.9,0.52,0.52,0.52,0.52,0,0,0
9840,14.93,55.08,275.21,289.35,283.68,201.2,6.99,35.19,0,0.05,0.88,0.51,0.51,0.52,0.52,0,0,0
9870,14.94,55.05,285.07,293.08,304.18,203.88,7.03,35.24,0.03,0.03,0.88,0.52,0.52,0.52,0.52,0,0,0
9900,14.86,55.16,281.02,297.88,292.68,201.5,7.02,35.27,0.08,0,0.89,0.52,0.52,0.52,0.52,0,0,0
9930,14.88,55.01,279.19,286.7,292.37,200.8,7.08,35.22,0.03,0.08,0.89,0.52,0.52,0.52,0.52,0,0,0
9960,14.88,55.15,284.24,288.02,289.47,208.13,7.03,35.24,0.03,0.02,0.89,0.52,0.52,0.52,0.52,0,0,0
9990,14.93,55.09,285.8,291.71,288.49,210.39,6.99,35.25,0,0.03,0.93,0.52,0.52,0.52,0.52,0,0,0
10020,14.91,54.96,279.86,293.1,284.76,197.25,7.03,35.23,0,0,0.89,0.52,0.52,0.52,0.52,0,0,0
10050,14.92,55.01,285.02,294.44,289.17,202.55,7,35.22,0.01,0.01,0.88,0.52,0.52,0.52,0.52,0,0,0
10080,14.86,55.1,290.62,290.4,283.97,203.31,7.01,35.31,0.01,0.02,0.91,0.52,0.52,0.52,0.52,0,0,0
10110,14.79,55.16,276.92,302.62,288.5,206.47,7.01,35.23,0,0.03,0.88,0.52,0.52,0.52,0.52,0,0,0
10140,14.88,55.15,287.93,286.07,282.09,205.88,7.03,35.22,0,0,0.96,0.52,0.52,0.52,0.52,0,0,0
10170,14.88,55.16,282.45,293.74,283.31,205.99,6.95,35.26,0.05,0,0.91,0.52,0.52,0.52,0.52,0,0,0
10200,14.84,55.09,278.41,287.69,277.89,203.76,7.04,35.24,0,0.02,0.9,0.51,0.51,0.52,0.52,0,0,0
10230,14.92,55.1,284.56,292.6,285.5,205.36,7.04,35.25,0.01,0.04,0.96,0.52,0.52,0.52,0.52,0,0,0
10260,14.87,55,293.65,287.43,288.61,203.75,7.07,35.24,0,0.02,0.91,0.53,0.53,0.52,0.52,0,0,0
10290,14.96,55,288.75,298.71,306.22,205.74,7.06,35.27,0,0,0.93,0.54,0.54,0.52,0.52,0,0,0
10320,14.84,55.05,277.01,290.88,286.33,204.64,7.05,35.27,0.02,0,0.93,0.51,0.51,0.52,0.52,0,0,0
10350,14.86,55.08,287.9,296.23,301.17,203.08,7.05,35.2,0.06,0.02,0.86,0.53,0.53,0.52,0.52,0,0,0
10380,14.91,55.04,286.44,289.4,289.12,203.39,7.06,35.27,0,0.03,0.85,0.52,0.52,0.52,0.52,0,0,0
10410,14.85,55.02,277.68,299.91,284.59,199.93,7.07,35.24,0,0,0.86,0.52,0.52,0.52,0.52,0,0,0
10440,14.93,55,288.63,281.07,294.77,198.91,7.08,35.29,0,0.03,0.92,0.52,0.52,0.52,0.52,0,0,0
10470,14.92,55.06,278,293.73,284.29,208.73,6.99,35.24,0.03,0.06,0.95,0.52,0.52,0.52,0.52,0,0,0
10500,14.89,55.16,286.49,291.3,299.18,201.86,7.01,35.25,0.02,0.03,0.9,0.52,0.52,0.52,0.52,0,0,0
10530,14.89,55.07,284.55,289.18,295.95,205.94,7.06,35.26,0,0,0.91,0.52,0.52,0.52,0.52,0,0,0
10560,14.93,55.04,284.19,288.76,283.21,207.16,7,35.26,0,0,0.86,0.52,0.52,0.52,0.52,0,0,0
10590,14.83,55.07,278.34,298.09,290.59,204.69,7.04,35.26,0.06,0.01,0.9,0.52,0.52,0.52,0.52,0,0,0
10620,14.89,54.94,279.04,282.29,288.78,208.79,7.04,35.21,0.04,0.02,0.95,0.51,0.51,0.52,0.52,0,0,0
10650,14.89,55.03,282.8,294.61,286.93,202.32,6.99,35.29,0,0.02,0.88,0.52,0.52,0.52,0.52,0,0,0
10680,14.84,55.09,274.22,285.84,288.8,201.7,7,35.28,0.06,0,0.92,0.5,0.5,0.52,0.52,0,0,0
10710,14.86,55.07,277.88,296.53,289.72,207.18,7.05,35.23,0.02,0.02,0.92,0.52,0.52,0.52,0.52,0,0,0
10740,14.86,55.08,284.82,294.41,293.37,200.76,7.01,35.23,0,0.08,0.89,0.52,0.52,0.52,0.52,0,0,0
10770,14.87,55.03,286.69,301.69,300.01,205.2,7.05,35.29,0.03,0,0.93,0.53,0.53,0.52,0.52,0,0,0
10800,14.92,54.96,282.09,295.24,294.72,196.47,7.08,35.27,0.04,0,0.89,0.53,0.53,0.52,0.52,0,0,0
10830,14.86,55.09,283.42,297.48,297.34,204.51,7.01,35.25,0,0,0.89,0.52,0.52,0.52,0.52,0,0,0
10860,14.9,54.96,285.36,293.19,295.9,199.01,7.06,35.28,0.03,0,0.9,0.53,0.53,0.52,0.52,0,0,0
10890,14.93,55.04,285.73,291.05,288.05,203.17,7.02,35.26,0,0,0.88,0.52,0.52,0.52,0.52,0,0,0
10920,14.9,54.93,279.27,299.48,297.21,202.08,7.03,35.24,0,0.03,0.88,0.52,0.52,0.52,0.52,0,0,0
10950,14.87,55.07,280.59,303.01,290.15,202.11,7.03,35.27,0.05,0.01,0.89,0.53,0.53,0.52,0.52,0,0,0
10980,14.93,55.07,278.67,293.92,284.22,201.19,7.01,35.24,0,0.03,0.91,0.52,0.52,0.52,0.52,0,0,0
11010,14.86,55.07,275.28,295.89,280.97,203.18,7.04,35.21,0,0.01,0.87,0.52,0.52,0.52,0.52,0,0,0
11040,14.92,55,284.68,288.64,287.44,204.16,7.05,35.24,0.03,0.01,0.91,0.52,0.52,0.52,0.52,0,0,0
11070,14.91,55.04,282.61,285.43,282.29,202.11,7.04,35.29,0.03,0,0.86,0.52,0.52,0.52,0.52,0,0,0
11100,14.89,55.08,280.05,290.17,286.02,202.63,7.03,35.34,0.06,0.03,0.91,0.52,0.52,0.52,0.52,0,0,0
11130,14.88,55.1,281.93,298.72,282.74,208.08,6.97,35.27,0.01,0.04,0.93,0.52,0.52,0.52,0.52,0,0,0
11160,14.89,55.01,284.47,285.66,291.97,199.05,7.02,35.29,0.12,0.01,0.92,0.52,0.52,0.52,0.52,0,0,0
11190,14.87,55.13,287.14,289.02,284.39,208.95,7.05,35.22,0.01,0,0.94,0.52,0.52,0.52,0.52,0,0,0
11220,14.86,55.14,281.01,295.9,281.48,197.94,7,35.25,0.02,0,0.88,0.52,0.52,0.52,0.52,0,0,0
11250,14.94,55.02,282.06,288.19,288.22,201.31,7.02,35.24,0.03,0.06,0.9,0.52,0.52,0.52,0.52,0,0,0
11280,14.89,55.08,276.31,298.59,277.52,207.65,6.99,35.29,0.01,0.01,0.89,0.52,0.52,0.52,0.52,0,0,0
11310,14.79,55.15,275.45,289.92,280.21,205.82,7,35.25,0.02,0,0.94,0.51,0.51,0.52,0.52,0,0,0
11340,14.86,55.15,282.31,290.56,293.64,200.99,7.06,35.28,0,0,0.91,0.52,0.52,0.52,0.52,0,0,0
11370,14.82,55.14,280.33,302.25,292.23,208.12,7.01,35.29,0,0.05,0.93,0.52,0.52,0.52,0.52,0,0,0
11400,14.84,55.08,278.4,284.33,276.18,203.4,7.04,35.29,0,0,0.95,0.51,0.51,0.52,0.52,0,0,0
11430,14.82,55.1,284.81,292.86,284.24,200.08,7.02,35.27,0,0,0.86,0.52,0.52,0.52,0.52,0,0,0
11460,14.89,55.02,276.86,285.22,283.55,204.7,7.02,35.22,0.03,0.02,0.91,0.51,0.51,0.52,0.52,0,0,0
11490,14.88,55.12,281.52,290.41,290.83,211.19,7.06,35.25,0,0,0.87,0.52,0.52,0.52,0.52,0,0,0
11520,14.84,55.24,285.74,283.48,281.7,200.57,7.04,35.27,0.07,0,0.89,0.51,0.51,0.52,0.52,0,0,0
11550,14.85,55.1,274.73,288.44,289,210.75,7.07,35.27,0,0,0.91,0.51,0.51,0.52,0.52,0,0,0
11580,14.9,55.01,287.1,299.47,291.08,208.85,7.01,35.29,0.05,0,0.93,0.53,0.53,0.52,0.52,0,0,0
11610,14.83,55.11,280.18,286.29,294.26,206.62,7.06,35.31,0,0.02,0.91,0.51,0.51,0.52,0.52,0,0,0
11640,14.98,54.98,286.18,292.02,287.06,200.65,7,35.25,0,0,0.85,0.52,0.52,0.52,0.52,0,0,0
11670,14.89,55.13,280.1,293.36,291.39,202.24,7.04,35.28,0,0.01,0.9,0.52,0.52,0.52,0.52,0,0,0
11700,14.87,55.07,290.57,288.58,287.67,200.41,7.02,35.28,0,0.03,0.95,0.52,0.52,0.52,0.52,0,0,0
11730,14.81,55.06,275.5,298.71,292.21,206.17,7.02,35.27,0.04,0.04,0.9,0.52,0.52,0.52,0.52,0,0,0
11760,14.87,55.09,275.9,291.42,284.22,202.96,6.99,35.27,0.02,0,0.92,0.51,0.51,0.52,0.52,0,0,0
11790,14.9,55.13,281.48,299.26,293.1,199.91,7,35.26,0.02,0.02,0.92,0.52,0.52,0.52,0.52,0,0,0
11820,14.83,55.13,277.86,292.22,277.52,207.1,7.03,35.27,0.03,0.01,0.87,0.51,0.51,0.52,0.52,0,0,0
11850,14.89,55.09,279.66,292.46,284.63,206.67,7.02,35.29,0,0.06,0.88,0.52,0.52,0.52,0.52,0,0,0
11880,14.89,55.01,283.63,288.23,288.31,202.6,7.03,35.26,0,0,0.86,0.52,0.52,0.52,0.52,0,0,0
11910,14.86,55.06,275.47,295.19,288.57,202.27,6.99,35.32,0,0,0.91,0.51,0.51,0.52,0.52,0,0,0
11940,14.86,55.12,289.44,288.62,288.78,201.73,6.99,35.27,0,0,0.97,0.52,0.52,0.52,0.52,0,0,0
11970,14.87,55.08,280.66,287.65,286.08,201,6.98,35.29,0,0.03,0.9,0.51,0.51,0.52,0.52,0,0,0
12000,14.92,55.01,279.98,286.1,287.66,206.62,7.04,35.3,0.03,0,0.86,0.51,0.51,0.52,0.52,0,0,0
12030,14.91,55.11,280.28,297.53,291.5,207.52,6.99,35.34,0.02,0.07,0.92,0.52,0.52,0.52,0.52,0,0,0
12060,14.84,55.22,277.82,291.52,281.75,204.91,7.03,35.24,0.05,0.03,0.92,0.51,0.51,0.52,0.52,0,0,0
12090,14.92,54.98,284.75,298.64,283.61,202.71,7.01,35.27,0,0.01,0.93,0.53,0.53,0.52,0.52,0,0,0
12120,14.87,54.99,286.67,295.55,291.53,205.27,7.02,35.33,0.03,0.06,0.91,0.53,0.53,0.52,0.52,0,0,0
12150,14.91,55.14,287.42,290.72,288.18,202.07,7.08,35.29,0,0,0.91,0.53,0.53,0.52,0.52,0,0,0
12180,14.94,54.85,284.37,297.32,298.44,205.34,7.01,35.29,0.02,0,0.92,0.53,0.53,0.52,0.52,0,0,0
12210,14.91,54.96,282.43,300.05,293.13,206.17,7.05,35.36,0,0,0.89,0.53,0.53,0.52,0.52,0,0,0
12240,14.89,55.15,281.3,293.49,281.26,201.58,6.99,35.29,0,0,0.89,0.52,0.52,0.52,0.52,0,0,0
12270,14.83,55.03,283.37,286.5,289.71,200.75,7.03,35.24,0.04,0,0.93,0.51,0.51,0.52,0.52,0,0,0
12300,14.9,54.96,287.04,288.46,294.47,206.73,7.07,35.31,0.03,0.01,0.92,0.52,0.52,0.52,0.52,0,0,0
12330,14.9,55.09,292.31,293.85,288.26,197.92,7.08,35.28,0.03,0,0.95,0.53,0.53,0.52,0.52,0,0,0
12360,14.85,55.09,281.45,302.57,293.51,207.52,7.06,35.23,0,0,0.94,0.53,0.53,0.52,0.52,0,0,0
12390,14.94,54.96,277.31,297.5,281.26,208.13,7.02,35.27,0.01,0.03,0.92,0.52,0.52,0.52,0.52,0,0,0
12420,14.91,54.85,285.35,297.58,288.45,202.64,7.04,35.27,0.03,0.02,0.91,0.53,0.53,0.52,0.52,0,0,0
