Time,v_LO_control,v_LE_control,c_LO_measured,c_RE_measured
16093,0.5,0.3,15.79,68.2
16094,0.5,0.3,15.79,68.2
16095,0.5,0.3,15.78,68.2
16096,0.5,0.3,15.79,68.2
16097,0.5,0.3,15.79,68.2
16098,0.5,0.3,15.79,68.2
16099,0.5,0.3,15.79,68.2
16100,0.5,0.3,15.79,68.21
16101,0.5,0.3,15.79,68.2
16102,0.5,0.3,15.79,68.21
16103,0.5,0.3,15.79,68.2
16104,0.5,0.3,15.78,68.2
16105,0.5,0.3,15.78,68.19
16106,0.5,0.3,15.78,68.19
16107,0.5,0.3,15.79,68.2
16108,0.5,0.3,15.79,68.2
16109,0.5,0.3,15.79,68.2
16110,0.5,0.3,15.79,68.2
16111,0.5,0.3,15.79,68.2
16112,0.5,0.3,15.79,68.2
16113,0.5,0.3,15.79,68.2
16114,0.5,0.3,15.79,68.2
16115,0.5,0.3,15.79,68.2
16116,0.5,0.3,15.78,68.19
16117,0.5,0.3,15.79,68.2
16118,0.5,0.3,15.79,68.2
16119,0.5,0.3,15.79,68.2
16120,0.5,0.3,15.78,68.19
16121,0.5,0.3,15.78,68.19
16122,0.5,0.3,15.78,68.19
16123,0.5,0.3,15.79,68.2
16124,0.5,0.3,15.78,68.2
16125,0.5,0.3,15.79,68.2
16126,0.5,0.3,15.79,68.2
16127,0.5,0.3,15.79,68.2
16128,0.5,0.3,15.79,68.2
16129,0.5,0.3,15.79,68.2
16130,0.5,0.3,15.78,68.19
16131,0.5,0.3,15.79,68.2
16132,0.5,0.3,15.79,68.2
16133,0.5,0.3,15.79,68.2
16134,0.5,0.3,15.78,68.19
16135,0.5,0.3,15.79,68.2
16136,0.5,0.3,15.79,68.2
16137,0.5,0.3,15.79,68.2
16138,0.5,0.3,15.79,68.2
16139,0.5,0.3,15.79,68.2
16140,0.5,0.3,15.79,68.2
16141,0.5,0.3,15.79,68.2
16142,0.5,0.3,15.78,68.19
16143,0.5,0.3,15.79,68.2
16144,0.5,0.3,15.79,68.2
16145,0.5,0.3,15.79,68.2
16146,0.5,0.3,15.78,68.2
16147,0.5,0.3,15.79,68.2
16148,0.5,0.3,15.79,68.2
16149,0.5,0.3,15.79,68.2
16150,0.5,0.3,15.79,68.2
16151,0.5,0.3,15.79,68.2
16152,0.5,0.3,15.79,68.21
16153,0.5,0.3,15.79,68.2
16154,0.5,0.3,15.79,68.2
16155,0.5,0.3,15.79,68.2
16156,0.5,0.3,15.79,68.2
16157,0.5,0.3,15.79,68.2
16158,0.5,0.3,15.79,68.2
16159,0.5,0.3,15.79,68.2
16160,0.5,0.3,15.78,68.2
16161,0.5,0.3,15.79,68.2
16162,0.5,0.3,15.78,68.19
16163,0.5,0.3,15.79,68.2
16164,0.5,0.3,15.79,68.2
16165,0.5,0.3,15.79,68.2
16166,0.5,0.3,15.78,68.19
16167,0.5,0.3,15.79,68.2
16168,0.5,0.3,15.79,68.2
16169,0.5,0.3,15.79,68.2
16170,0.5,0.3,15.78,68.19
16171,0.5,0.3,15.79,68.2
16172,0.5,0.3,15.79,68.2
16173,0.5,0.3,15.79,68.2
16174,0.5,0.3,15.79,68.2
16175,0.5,0.3,15.79,68.2
16176,0.5,0.3,15.78,68.19
16177,0.5,0.3,15.78,68.19
16178,0.5,0.3,15.79,68.2
16179,0.5,0.3,15.79,68.2
16180,0.5,0.3,15.79,68.2
16181,0.5,0.3,15.79,68.2
16182,0.5,0.3,15.78,68.19
16183,0.5,0.3,15.79,68.2
16184,0.5,0.3,15.79,68.2
16185,0.5,0.3,15.79,68.2
16186,0.5,0.3,15.79,68.2
16187,0.5,0.3,15.79,68.2
16188,0.5,0.3,15.78,68.19
16189,0.5,0.3,15.79,68.2
16190,0.5,0.3,15.79,68.2
16191,0.5,0.3,15.78,68.2
16192,0.5,0.3,15.78,68.19
16193,0.5,0.3,15.79,68.2
16194,0.5,0.3,15.79,68.2
16195,0.5,0.3,15.78,68.2
16196,0.5,0.3,15.78,68.2
16197,0.5,0.3,15.78,68.2
16198,0.5,0.3,15.79,68.2
16199,0.5,0.3,15.78,68.19
16200,0.5,0.3,15.79,68.2
16201,0.5,0.3,15.79,68.2
16202,0.5,0.3,15.79,68.2
16203,0.5,0.3,15.79,68.2
16204,0.5,0.3,15.79,68.2
16205,0.5,0.3,15.78,68.2
16206,0.5,0.3,15.78,68.19
16207,0.5,0.3,15.79,68.2
16208,0.5,0.3,15.79,68.2
16209,0.5,0.3,15.79,68.2
16210,0.5,0.3,15.79,68.2
16211,0.5,0.3,15.78,68.2
16212,0.5,0.3,15.79,68.2
16213,0.5,0.3,15.78,68.19
16214,0.5,0.3,15.79,68.2
16215,0.5,0.3,15.79,68.2
16216,0.5,0.3,15.79,68.2
16217,0.5,0.3,15.79,68.2
16218,0.5,0.3,15.79,68.2
16219,0.5,0.3,15.79,68.2
16220,0.5,0.3,15.79,68.2
16221,0.5,0.3,15.79,68.2
16222,0.5,0.3,15.79,68.2
16223,0.5,0.3,15.79,68.2
16224,0.5,0.3,15.79,68.2
16225,0.5,0.3,15.79,68.2
16226,0.5,0.3,15.79,68.2
16227,0.5,0.3,15.79,68.2
16228,0.5,0.3,15.79,68.2
16229,0.5,0.3,15.79,68.2
16230,0.5,0.3,15.79,68.2
16231,0.5,0.3,15.79,68.2
16232,0.5,0.3,15.79,68.2
16233,0.5,0.3,15.79,68.2
16234,0.5,0.3,15.79,68.2
16235,0.5,0.3,15.79,68.2
16236,0.5,0.3,15.79,68.2
16237,0.5,0.3,15.79,68.2
16238,0.5,0.3,15.79,68.2
16239,0.5,0.3,15.78,68.2
16240,0.5,0.3,15.79,68.2
16241,0.5,0.3,15.78,68.19
16242,0.5,0.3,15.79,68.2
16243,0.5,0.3,15.78,68.19
16244,0.5,0.3,15.79,68.2
16245,0.5,0.3,15.79,68.2
16246,0.5,0.3,15.79,68.2
16247,0.5,0.3,15.78,68.2
16248,0.5,0.3,15.79,68.2
16249,0.5,0.3,15.79,68.2
16250,0.5,0.3,15.79,68.2
16251,0.5,0.3,15.79,68.2
16252,0.5,0.3,15.79,68.2
16253,0.5,0.3,15.79,68.2
16254,0.5,0.3,15.78,68.2
16255,0.5,0.3,15.79,68.2
16256,0.5,0.3,15.79,68.2
16257,0.5,0.3,15.79,68.2
16258,0.5,0.3,15.79,68.2
16259,0.5,0.3,15.79,68.2
16260,0.5,0.3,15.79,68.2
16261,0.5,0.3,15.79,68.2
16262,0.5,0.3,15.79,68.2
16263,0.5,0.3,15.78,68.2
16264,0.5,0.3,15.79,68.2
16265,0.5,0.3,15.78,68.2
16266,0.5,0.3,15.78,68.19
16267,0.5,0.3,15.79,68.2
16268,0.5,0.3,15.78,68.19
16269,0.5,0.3,15.79,68.2
16270,0.5,0.3,15.79,68.2
16271,0.5,0.3,15.79,68.2
16272,0.5,0.3,15.78,68.19
16273,0.5,0.3,15.79,68.2
16274,0.5,0.3,15.79,68.2
16275,0.5,0.3,15.79,68.2
16276,0.5,0.3,15.78,68.19
16277,0.5,0.3,15.79,68.2
16278,0.5,0.3,15.78,68.19
16279,0.5,0.3,15.79,68.2
16280,0.5,0.3,15.79,68.2
16281,0.5,0.3,15.79,68.2
16282,0.5,0.3,15.79,68.2
16283,0.5,0.3,15.79,68.2
16284,0.5,0.3,15.79,68.2
16285,0.5,0.3,15.79,68.2
16286,0.5,0.3,15.79,68.2
16287,0.5,0.3,15.79,68.2
16288,0.5,0.3,15.79,68.2
16289,0.5,0.3,15.79,68.2
16290,0.5,0.3,15.79,68.2
16291,0.5,0.3,15.79,68.2
16292,0.5,0.3,15.79,68.2
16293,0.5,0.3,15.79,68.2
16294,0.5,0.3,15.78,68.2
16295,0.5,0.3,15.79,68.2
16296,0.5,0.3,15.79,68.2
16297,0.5,0.3,15.79,68.2
16298,0.5,0.3,15.79,68.2
16299,0.5,0.3,15.79,68.2
16300,0.5,0.3,15.79,68.2
16301,0.5,0.3,15.78,68.2
16302,0.5,0.3,15.79,68.2
16303,0.5,0.3,15.79,68.2
16304,0.5,0.3,15.78,68.19
16305,0.5,0.3,15.79,68.2
16306,0.5,0.3,15.79,68.2
16307,0.5,0.3,15.79,68.2
16308,0.5,0.3,15.79,68.2
16309,0.5,0.3,15.79,68.2
16310,0.5,0.3,15.79,68.2
16311,0.5,0.3,15.79,68.2
16312,0.5,0.3,15.79,68.2
16313,0.5,0.3,15.79,68.2
16314,0.5,0.3,15.79,68.2
16315,0.5,0.3,15.79,68.2
16316,0.5,0.3,15.79,68.2
16317,0.5,0.3,15.79,68.2
16318,0.5,0.3,15.79,68.2
16319,0.5,0.3,15.79,68.2
16320,0.5,0.3,15.79,68.2
16321,0.5,0.3,15.79,68.2
16322,0.5,0.3,15.79,68.2
16323,0.5,0.3,15.79,68.2
16324,0.5,0.3,15.79,68.2
16325,0.5,0.3,15.79,68.2
16326,0.5,0.3,15.79,68.2
16327,0.5,0.3,15.79,68.2
16328,0.5,0.3,15.79,68.2
16329,0.5,0.3,15.79,68.2
16330,0.5,0.3,15.79,68.2
16331,0.5,0.3,15.79,68.2
16332,0.5,0.3,15.79,68.2
16333,0.5,0.3,15.79,68.2
16334,0.5,0.3,15.79,68.2
16335,0.5,0.3,15.79,68.2
16336,0.5,0.3,15.79,68.2
16337,0.5,0.3,15.79,68.2
16338,0.5,0.3,15.78,68.19
16339,0.5,0.3,15.79,68.2
16340,0.5,0.3,15.79,68.2
16341,0.5,0.3,15.79,68.2
16342,0.5,0.3,15.79,68.2
16343,0.5,0.3,15.79,68.2
16344,0.5,0.3,15.79,68.2
16345,0.5,0.3,15.79,68.2
16346,0.5,0.3,15.79,68.2
16347,0.5,0.3,15.79,68.2
16348,0.5,0.3,15.79,68.2
16349,0.5,0.3,15.79,68.2
16350,0.5,0.3,15.79,68.2
16351,0.5,0.3,15.79,68.2
16352,0.5,0.3,15.79,68.2
16353,0.5,0.3,15.79,68.2
16354,0.5,0.3,15.79,68.2
16355,0.5,0.3,15.79,68.2
16356,0.5,0.3,15.78,68.19
16357,0.5,0.3,15.79,68.2
16358,0.5,0.3,15.79,68.2
16359,0.5,0.3,15.79,68.2
16360,0.5,0.3,15.79,68.2
16361,0.5,0.3,15.79,68.2
16362,0.5,0.3,15.79,68.2
16363,0.5,0.3,15.79,68.2
16364,0.5,0.3,15.79,68.2
16365,0.5,0.3,15.79,68.2
16366,0.5,0.3,15.79,68.2
16367,0.5,0.3,15.79,68.2
16368,0.5,0.3,15.79,68.2
16369,0.5,0.3,15.79,68.2
16370,0.5,0.3,15.79,68.2
16371,0.5,0.3,15.79,68.2
16372,0.5,0.3,15.79,68.2
16373,0.5,0.3,15.78,68.19
16374,0.5,0.3,15.79,68.2
16375,0.5,0.3,15.79,68.2
16376,0.5,0.3,15.79,68.2
16377,0.5,0.3,15.79,68.2
16378,0.5,0.3,15.8,68.21
16379,0.5,0.3,15.79,68.2
16380,0.5,0.3,15.79,68.2
16381,0.5,0.3,15.79,68.2
16382,0.5,0.3,15.79,68.2
16383,0.5,0.3,15.79,68.2
16384,0.5,0.3,15.79,68.2
16385,0.5,0.3,15.79,68.2
16386,0.5,0.3,15.79,68.2
16387,0.5,0.3,15.79,68.2
16388,0.5,0.3,15.78,68.19
16389,0.5,0.3,15.79,68.2
16390,0.5,0.3,15.79,68.2
16391,0.5,0.3,15.79,68.2
16392,0.5,0.3,15.79,68.2
16393,0.5,0.3,15.79,68.2
16394,0.5,0.3,15.79,68.2
16395,0.5,0.3,15.79,68.2
16396,0.5,0.3,15.79,68.2
16397,0.5,0.3,15.79,68.2
16398,0.5,0.3,15.78,68.19
16399,0.5,0.3,15.79,68.2
16400,0.5,0.3,15.78,68.19
16401,0.5,0.3,15.8,68.21
16402,0.5,0.3,15.79,68.2
16403,0.5,0.3,15.79,68.2
16404,0.5,0.3,15.79,68.2
16405,0.5,0.3,15.79,68.2
16406,0.5,0.3,15.79,68.2
16407,0.5,0.3,15.79,68.2
16408,0.5,0.3,15.78,68.19
16409,0.5,0.3,15.8,68.21
16410,0.5,0.3,15.79,68.2
16411,0.5,0.3,15.78,68.19
16412,0.5,0.3,15.79,68.2
16413,0.5,0.3,15.79,68.2
16414,0.5,0.3,15.78,68.19
16415,0.5,0.3,15.79,68.2
16416,0.5,0.3,15.79,68.2
16417,0.5,0.3,15.79,68.2
16418,0.5,0.3,15.79,68.2
16419,0.5,0.3,15.78,68.19
16420,0.5,0.3,15.79,68.2
16421,0.5,0.3,15.79,68.2
16422,0.5,0.3,15.79,68.2
16423,0.5,0.3,15.79,68.2
16424,0.5,0.3,15.79,68.2
16425,0.5,0.3,15.79,68.2
16426,0.5,0.3,15.79,68.2
16427,0.5,0.3,15.79,68.2
16428,0.5,0.3,15.79,68.2
16429,0.5,0.3,15.79,68.2
16430,0.5,0.3,15.79,68.2
16431,0.5,0.3,15.79,68.2
16432,0.5,0.3,15.79,68.2
16433,0.5,0.3,15.79,68.2
16434,0.5,0.3,15.79,68.2
16435,0.5,0.3,15.78,68.19
16436,0.5,0.3,15.79,68.2
16437,0.5,0.3,15.79,68.2
16438,0.5,0.3,15.79,68.2
16439,0.5,0.3,15.79,68.2
16440,0.5,0.3,15.79,68.2
16441,0.5,0.3,15.79,68.2
16442,0.5,0.3,15.78,68.19
16443,0.5,0.3,15.79,68.2
16444,0.5,0.3,15.79,68.2
16445,0.5,0.3,15.79,68.2
16446,0.5,0.3,15.79,68.2
16447,0.5,0.3,15.78,68.19
16448,0.5,0.3,15.79,68.2
16449,0.5,0.3,15.79,68.2
16450,0.5,0.3,15.79,68.2
16451,0.5,0.3,15.79,68.2
16452,0.5,0.3,15.78,68.19
16453,0.5,0.3,15.79,68.2
16454,0.5,0.3,15.79,68.2
16455,0.5,0.3,15.79,68.2
16456,0.5,0.3,15.79,68.2
16457,0.5,0.3,15.79,68.2
16458,0.5,0.3,15.79,68.2
16459,0.5,0.3,15.78,68.19
16460,0.5,0.3,15.78,68.19
16461,0.5,0.3,15.79,68.2
16462,0.5,0.3,15.78,68.19
16463,0.5,0.3,15.79,68.2
16464,0.5,0.3,15.79,68.2
16465,0.5,0.3,15.79,68.2
16466,0.5,0.3,15.79,68.2
16467,0.5,0.3,15.79,68.2
16468,0.5,0.3,15.79,68.2
16469,0.5,0.3,15.79,68.2
16470,0.5,0.3,15.79,68.2
16471,0.5,0.3,15.79,68.2
16472,0.5,0.3,15.79,68.2
16473,0.5,0.3,15.79,68.2
16474,0.5,0.3,15.79,68.2
16475,0.5,0.3,15.79,68.2
16476,0.5,0.3,15.79,68.2
16477,0.5,0.3,15.79,68.2
16478,0.5,0.3,15.79,68.2
16479,0.5,0.3,15.79,68.2
16480,0.5,0.3,15.78,68.19
16481,0.5,0.3,15.79,68.2
16482,0.5,0.3,15.79,68.2
16483,0.5,0.3,15.79,68.2
16484,0.5,0.3,15.79,68.2
16485,0.5,0.3,15.79,68.2
16486,0.5,0.3,15.78,68.19
16487,0.5,0.3,15.79,68.2
16488,0.5,0.3,15.79,68.2
16489,0.5,0.3,15.79,68.2
16490,0.5,0.3,15.79,68.2
16491,0.5,0.3,15.79,68.2
16492,0.5,0.3,15.79,68.2
16493,0.5,0.3,15.79,68.2
16494,0.5,0.3,15.79,68.2
16495,0.5,0.3,15.78,68.19
16496,0.5,0.3,15.79,68.2
16497,0.5,0.3,15.79,68.2
16498,0.5,0.3,15.79,68.2
16499,0.5,0.3,15.79,68.2
16500,0.5,0.3,15.79,68.2
16501,0.5,0.3,15.79,68.2
16502,0.5,0.3,15.78,68.19
16503,0.5,0.3,15.79,68.2
16504,0.5,0.3,15.79,68.2
16505,0.5,0.3,15.79,68.2
16506,0.5,0.3,15.79,68.2
16507,0.5,0.3,15.79,68.2
16508,0.5,0.3,15.79,68.2
16509,0.5,0.3,15.79,68.2
16510,0.5,0.3,15.78,68.19
16511,0.5,0.3,15.79,68.2
16512,0.5,0.3,15.78,68.19
16513,0.5,0.3,15.78,68.19
16514,0.5,0.3,15.78,68.19
16515,0.5,0.3,15.78,68.19
16516,0.5,0.3,15.79,68.2
16517,0.5,0.3,15.79,68.2
16518,0.5,0.3,15.79,68.2
16519,0.5,0.3,15.79,68.2
16520,0.5,0.3,15.79,68.2
16521,0.5,0.3,15.79,68.2
16522,0.5,0.3,15.79,68.2
16523,0.5,0.3,15.79,68.2
16524,0.5,0.3,15.79,68.2
16525,0.5,0.3,15.79,68.2
16526,0.5,0.3,15.79,68.2
16527,0.5,0.3,15.79,68.2
16528,0.5,0.3,15.78,68.19
16529,0.5,0.3,15.79,68.2
16530,0.5,0.3,15.79,68.2
16531,0.5,0.3,15.79,68.2
16532,0.5,0.3,15.79,68.2
16533,0.5,0.3,15.79,68.2
16534,0.5,0.3,15.79,68.2
16535,0.5,0.3,15.79,68.2
16536,0.5,0.3,15.79,68.2
16537,0.5,0.3,15.79,68.2
16538,0.5,0.3,15.79,68.2
16539,0.5,0.3,15.79,68.2
16540,0.5,0.3,15.78,68.19
16541,0.5,0.3,15.79,68.2
16542,0.5,0.3,15.79,68.2
16543,0.5,0.3,15.79,68.2
16544,0.5,0.3,15.79,68.2
16545,0.5,0.3,15.79,68.2
16546,0.5,0.3,15.79,68.2
16547,0.5,0.3,15.79,68.2
16548,0.5,0.3,15.79,68.2
16549,0.5,0.3,15.79,68.2
16550,0.5,0.3,15.79,68.2
16551,0.5,0.3,15.79,68.2
16552,0.5,0.3,15.79,68.2
16553,0.5,0.3,15.79,68.2
16554,0.5,0.3,15.79,68.2
16555,0.5,0.3,15.79,68.2
16556,0.5,0.3,15.78,68.19
16557,0.5,0.3,15.79,68.2
16558,0.5,0.3,15.8,68.21
16559,0.5,0.3,15.79,68.2
16560,0.5,0.3,15.79,68.2
16561,0.5,0.3,15.79,68.2
16562,0.5,0.3,15.79,68.2
16563,0.5,0.3,15.79,68.2
16564,0.5,0.3,15.79,68.2
16565,0.5,0.3,15.79,68.2
16566,0.5,0.3,15.79,68.2
16567,0.5,0.3,15.79,68.2
16568,0.5,0.3,15.78,68.19
16569,0.5,0.3,15.79,68.2
16570,0.5,0.3,15.79,68.2
16571,0.5,0.3,15.79,68.2
16572,0.5,0.3,15.79,68.2
16573,0.5,0.3,15.79,68.2
16574,0.5,0.3,15.79,68.2
16575,0.5,0.3,15.79,68.2
16576,0.5,0.3,15.79,68.2
16577,0.5,0.3,15.79,68.2
16578,0.5,0.3,15.79,68.2
16579,0.5,0.3,15.79,68.2
16580,0.5,0.3,15.79,68.2
16581,0.5,0.3,15.78,68.19
16582,0.5,0.3,15.79,68.2
16583,0.5,0.3,15.79,68.2
16584,0.5,0.3,15.79,68.2
16585,0.5,0.3,15.79,68.2
16586,0.5,0.3,15.79,68.2
16587,0.5,0.3,15.79,68.2
16588,0.5,0.3,15.78,68.19
16589,0.5,0.3,15.79,68.2
16590,0.5,0.3,15.79,68.2
16591,0.5,0.3,15.79,68.2
16592,0.5,0.3,15.79,68.2
16593,0.5,0.3,15.79,68.2
16594,0.5,0.3,15.79,68.2
16595,0.5,0.3,15.79,68.2
16596,0.5,0.3,15.78,68.19
16597,0.5,0.3,15.79,68.2
16598,0.5,0.3,15.79,68.2
16599,0.5,0.3,15.79,68.2
16600,0.5,0.3,15.78,68.19
16601,0.5,0.3,15.79,68.2
16602,0.5,0.3,15.79,68.2
16603,0.5,0.3,15.79,68.2
16604,0.5,0.3,15.79,68.2
16605,0.5,0.3,15.79,68.2
16606,0.5,0.3,15.79,68.2
16607,0.5,0.3,15.79,68.2
16608,0.5,0.3,15.79,68.2
16609,0.5,0.3,15.79,68.2
16610,0.5,0.3,15.79,68.2
16611,0.5,0.3,15.79,68.2
16612,0.5,0.3,15.79,68.2
16613,0.5,0.3,15.79,68.2
16614,0.5,0.3,15.79,68.2
16615,0.5,0.3,15.79,68.2
16616,0.5,0.3,15.78,68.19
16617,0.5,0.3,15.79,68.2
16618,0.5,0.3,15.79,68.2
16619,0.5,0.3,15.79,68.2
16620,0.5,0.3,15.79,68.2
16621,0.5,0.3,15.79,68.2
16622,0.5,0.3,15.78,68.19
16623,0.5,0.3,15.79,68.2
16624,0.5,0.3,15.79,68.2
16625,0.5,0.3,15.79,68.2
16626,0.5,0.3,15.79,68.2
16627,0.5,0.3,15.79,68.2
16628,0.5,0.3,15.79,68.2
16629,0.5,0.3,15.79,68.2
16630,0.5,0.3,15.79,68.2
16631,0.5,0.3,15.79,68.2
16632,0.5,0.3,15.79,68.2
16633,0.5,0.3,15.79,68.2
16634,0.5,0.3,15.79,68.2
16635,0.5,0.3,15.78,68.19
16636,0.5,0.3,15.78,68.19
16637,0.5,0.3,15.79,68.2
16638,0.5,0.3,15.79,68.2
16639,0.5,0.3,15.79,68.2
16640,0.5,0.3,15.79,68.2
16641,0.5,0.3,15.79,68.2
16642,0.5,0.3,15.79,68.2
16643,0.5,0.3,15.79,68.2
16644,0.5,0.3,15.78,68.19
16645,0.5,0.3,15.79,68.2
16646,0.5,0.3,15.79,68.2
16647,0.5,0.3,15.79,68.2
16648,0.5,0.3,15.79,68.2
16649,0.5,0.3,15.79,68.2
16650,0.5,0.3,15.79,68.2
16651,0.5,0.3,15.79,68.2
16652,0.5,0.3,15.79,68.2
16653,0.5,0.3,15.78,68.19
16654,0.5,0.3,15.79,68.2
16655,0.5,0.3,15.79,68.2
16656,0.5,0.3,15.79,68.2
16657,0.5,0.3,15.79,68.2
16658,0.5,0.3,15.79,68.19
16659,0.5,0.3,15.79,68.2
16660,0.5,0.3,15.79,68.2
16661,0.5,0.3,15.79,68.2
16662,0.5,0.3,15.78,68.19
16663,0.5,0.3,15.79,68.2
16664,0.5,0.3,15.79,68.2
16665,0.5,0.3,15.78,68.19
16666,0.5,0.3,15.78,68.19
16667,0.5,0.3,15.79,68.2
16668,0.5,0.3,15.79,68.2
16669,0.5,0.3,15.79,68.2
16670,0.5,0.3,15.79,68.2
16671,0.5,0.3,15.79,68.2
16672,0.5,0.3,15.79,68.2
16673,0.5,0.3,15.79,68.2
16674,0.5,0.3,15.79,68.2
16675,0.5,0.3,15.79,68.2
16676,0.5,0.3,15.79,68.2
16677,0.5,0.3,15.79,68.2
16678,0.5,0.3,15.79,68.2
16679,0.5,0.3,15.79,68.2
16680,0.5,0.3,15.79,68.2
16681,0.5,0.3,15.78,68.19
16682,0.5,0.3,15.79,68.2
16683,0.5,0.3,15.79,68.2
16684,0.5,0.3,15.79,68.2
16685,0.5,0.3,15.79,68.2
16686,0.5,0.3,15.79,68.2
16687,0.5,0.3,15.79,68.2
16688,0.5,0.3,15.79,68.2
16689,0.5,0.3,15.79,68.2
16690,0.5,0.3,15.79,68.2
16691,0.5,0.3,15.79,68.2
16692,0.5,0.3,15.79,68.2
16693,0.5,0.3,15.79,68.2
16694,0.5,0.3,15.79,68.2
16695,0.5,0.3,15.79,68.2
16696,0.5,0.3,15.79,68.2
16697,0.5,0.3,15.79,68.2
16698,0.5,0.3,15.79,68.2
16699,0.5,0.3,15.79,68.2
16700,0.5,0.3,15.79,68.2
16701,0.5,0.3,15.79,68.2
16702,0.5,0.3,15.79,68.2
16703,0.5,0.3,15.78,68.19
16704,0.5,0.3,15.78,68.19
16705,0.5,0.3,15.79,68.2
16706,0.5,0.3,15.79,68.2
16707,0.5,0.3,15.79,68.2
16708,0.5,0.3,15.79,68.2
16709,0.5,0.3,15.79,68.2
16710,0.5,0.3,15.79,68.2
16711,0.5,0.3,15.79,68.2
16712,0.5,0.3,15.79,68.2
16713,0.5,0.3,15.79,68.2
16714,0.5,0.3,15.79,68.2
16715,0.5,0.3,15.79,68.2
16716,0.5,0.3,15.79,68.2
16717,0.5,0.3,15.79,68.2
16718,0.5,0.3,15.79,68.2
16719,0.5,0.3,15.79,68.2
16720,0.5,0.3,15.79,68.2
16721,0.5,0.3,15.8,68.21
16722,0.5,0.3,15.79,68.2
16723,0.5,0.3,15.79,68.2
16724,0.5,0.3,15.79,68.2
16725,0.5,0.3,15.79,68.2
16726,0.5,0.3,15.79,68.2
16727,0.5,0.3,15.78,68.19
16728,0.5,0.3,15.79,68.2
16729,0.5,0.3,15.79,68.2
16730,0.5,0.3,15.79,68.2
16731,0.5,0.3,15.78,68.19
16732,0.5,0.3,15.79,68.2
16733,0.5,0.3,15.79,68.2
16734,0.5,0.3,15.79,68.2
16735,0.5,0.3,15.79,68.2
16736,0.5,0.3,15.79,68.2
16737,0.5,0.3,15.79,68.2
16738,0.5,0.3,15.79,68.2
16739,0.5,0.3,15.79,68.2
16740,0.5,0.3,15.79,68.2
16741,0.5,0.3,15.78,68.19
16742,0.5,0.3,15.78,68.19
16743,0.5,0.3,15.79,68.2
16744,0.5,0.3,15.79,68.2
16745,0.5,0.3,15.79,68.2
16746,0.5,0.3,15.79,68.2
16747,0.5,0.3,15.79,68.2
16748,0.5,0.3,15.79,68.2
16749,0.5,0.3,15.79,68.2
16750,0.5,0.3,15.79,68.2
16751,0.5,0.3,15.78,68.19
16752,0.5,0.3,15.79,68.2
16753,0.5,0.3,15.79,68.2
16754,0.5,0.3,15.79,68.2
16755,0.5,0.3,15.79,68.2
16756,0.5,0.3,15.79,68.2
16757,0.5,0.3,15.79,68.2
16758,0.5,0.3,15.79,68.2
16759,0.5,0.3,15.79,68.2
16760,0.5,0.3,15.79,68.2
16761,0.5,0.3,15.79,68.2
16762,0.5,0.3,15.79,68.2
16763,0.5,0.3,15.79,68.2
16764,0.5,0.3,15.79,68.2
16765,0.5,0.3,15.78,68.19
16766,0.5,0.3,15.79,68.2
16767,0.5,0.3,15.79,68.2
16768,0.5,0.3,15.79,68.2
16769,0.5,0.3,15.79,68.2
16770,0.5,0.3,15.79,68.2
16771,0.5,0.3,15.79,68.2
16772,0.5,0.3,15.79,68.2
16773,0.5,0.3,15.79,68.2
16774,0.5,0.3,15.79,68.2
16775,0.5,0.3,15.79,68.2
16776,0.5,0.3,15.79,68.2
16777,0.5,0.3,15.79,68.2
16778,0.5,0.3,15.79,68.2
16779,0.5,0.3,15.79,68.2
16780,0.5,0.3,15.8,68.21
16781,0.5,0.3,15.79,68.2
16782,0.5,0.3,15.79,68.2
16783,0.5,0.3,15.79,68.2
16784,0.5,0.3,15.79,68.2
16785,0.5,0.3,15.79,68.2
16786,0.5,0.3,15.78,68.19
16787,0.5,0.3,15.79,68.2
16788,0.5,0.3,15.79,68.2
16789,0.5,0.3,15.79,68.2
16790,0.5,0.3,15.79,68.2
16791,0.5,0.3,15.79,68.2
16792,0.5,0.3,15.79,68.2
16793,0.5,0.3,15.79,68.2
16794,0.5,0.3,15.79,68.2
16795,0.5,0.3,15.79,68.2
16796,0.5,0.3,15.79,68.2
16797,0.5,0.3,15.78,68.19
16798,0.5,0.3,15.79,68.2
16799,0.5,0.3,15.79,68.2
16800,0.5,0.3,15.79,68.2
16801,0.5,0.3,15.79,68.2
16802,0.5,0.3,15.78,68.19
16803,0.5,0.3,15.79,68.2
16804,0.5,0.3,15.79,68.2
16805,0.5,0.3,15.79,68.2
16806,0.5,0.3,15.79,68.2
16807,0.5,0.3,15.78,68.19
16808,0.5,0.3,15.79,68.2
16809,0.5,0.3,15.79,68.2
16810,0.5,0.3,15.79,68.2
16811,0.5,0.3,15.79,68.2
16812,0.5,0.3,15.79,68.2
16813,0.5,0.3,15.79,68.2
16814,0.5,0.3,15.79,68.2
16815,0.5,0.3,15.79,68.2
16816,0.5,0.3,15.79,68.2
16817,0.5,0.3,15.79,68.2
16818,0.5,0.3,15.79,68.2
16819,0.5,0.3,15.79,68.2
16820,0.5,0.3,15.79,68.2
16821,0.5,0.3,15.79,68.2
16822,0.5,0.3,15.79,68.2
16823,0.5,0.3,15.79,68.2
16824,0.5,0.3,15.79,68.2
16825,0.5,0.3,15.79,68.2
16826,0.5,0.3,15.79,68.2
16827,0.5,0.3,15.79,68.2
