Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
260640,14.85,55.3,250.03,266.55,247.42,222.86,6.62,39.84,0,0,0.86,0.44,0.44,0.57,0.57,0,0,0
260670,14.89,55.2,250.18,260.78,247.99,219.51,6.57,39.81,0.06,0.04,0.75,0.43,0.43,0.56,0.56,0,0,0
260700,14.91,55.26,254.24,260.99,249.39,222.45,6.61,39.78,0.03,0,0.91,0.44,0.44,0.56,0.56,0,0,0
260730,14.94,55.2,250.78,264.31,243.08,224.61,6.6,39.83,0.03,0.05,0.87,0.44,0.44,0.56,0.56,0,0,0
260760,14.86,55.31,242.51,270.98,242.6,219.54,6.61,39.77,0,0,0.83,0.44,0.44,0.56,0.56,0,0,0
260790,14.91,55.19,246.19,266.77,240.25,221.91,6.6,39.87,0.03,0,0.87,0.44,0.44,0.57,0.57,0,0,0
260820,14.86,55.28,253.63,260.91,247.09,220.33,6.62,39.83,0.01,0,0.78,0.44,0.44,0.57,0.57,0,0,0
260850,14.95,55.3,250.36,263.94,249.13,221.75,6.63,39.78,0,0,0.92,0.44,0.44,0.56,0.56,0,0,0
260880,14.86,55.3,248.18,271.42,251.22,219.18,6.63,39.77,0.03,0.01,0.85,0.44,0.44,0.56,0.56,0,0,0
260910,14.9,55.27,249.78,260.72,239.45,219.65,6.65,39.82,0,0.05,0.88,0.44,0.44,0.57,0.57,0,0,0
260940,14.83,55.32,253.66,256.84,238.12,225.59,6.61,39.85,0,0.08,0.82,0.43,0.43,0.57,0.57,0,0,0
260970,14.89,55.16,253.73,263.37,244.16,220.04,6.61,39.82,0.02,0,0.87,0.44,0.44,0.57,0.57,0,0,0
261000,14.84,55.25,255.24,254.44,245.97,218.68,6.64,39.9,0,0,0.88,0.43,0.43,0.57,0.57,0,0,0
261030,14.9,55.29,251.37,263.43,239.93,218.77,6.65,39.84,0,0,0.9,0.44,0.44,0.57,0.57,0,0,0
261060,14.78,55.33,238.19,268.43,239.93,224.93,6.6,39.83,0.03,0.05,0.76,0.43,0.43,0.57,0.57,0,0,0
261090,14.89,55.2,240.37,263.79,235.52,220.79,6.62,39.77,0.05,0,0.84,0.43,0.43,0.57,0.57,0,0,0
261120,14.89,55.23,251.92,263.14,248.33,227.63,6.61,39.82,0,0.01,0.83,0.44,0.44,0.57,0.57,0,0,0
261150,14.97,55.23,249.89,269.67,248.68,219.4,6.62,39.77,0.05,0,0.84,0.44,0.44,0.57,0.57,0,0,0
261180,14.79,55.39,245.76,263.65,242.48,215.7,6.67,39.82,0.03,0,0.85,0.43,0.43,0.57,0.57,0,0,0
261210,14.88,55.25,244.89,266.06,239.18,224.01,6.66,39.81,0.03,0.05,0.84,0.44,0.44,0.57,0.57,0,0,0
261240,14.84,55.25,258.32,262.95,251.77,228.71,6.61,39.77,0.05,0.05,0.83,0.44,0.44,0.57,0.57,0,0,0
261270,14.86,55.18,246.55,259.84,239.73,224.44,6.6,39.81,0,0.01,0.82,0.43,0.43,0.57,0.57,0,0,0
261300,14.88,55.15,249.69,265.84,235.84,215.24,6.68,39.84,0,0.05,0.88,0.44,0.44,0.57,0.57,0,0,0
261330,14.91,55.26,245.52,265.37,244.1,219.89,6.61,39.79,0,0,0.81,0.43,0.43,0.57,0.57,0,0,0
261360,14.85,55.34,246.54,266.04,241.84,219.8,6.59,39.77,0.06,0.01,0.91,0.43,0.43,0.57,0.57,0,0,0
261390,14.79,55.29,250.64,267.04,242.26,219.06,6.59,39.8,0.03,0,0.87,0.44,0.44,0.57,0.57,0,0,0
261420,14.81,55.28,253.57,265.31,235.7,217.8,6.6,39.8,0.02,0,0.88,0.44,0.44,0.57,0.57,0,0,0
261450,14.86,55.21,251.84,261.51,243.75,221.6,6.63,39.84,0.04,0.03,0.81,0.44,0.44,0.57,0.57,0,0,0
261480,14.86,55.2,247.34,263.64,246.62,221.38,6.57,39.85,0.04,0.03,0.84,0.43,0.43,0.57,0.57,0,0,0
261510,14.93,55.25,252.75,266.86,238.92,222.48,6.6,39.82,0.03,0.02,0.88,0.44,0.44,0.57,0.57,0,0,0
261540,14.89,55.28,241.81,268.08,252.4,215,6.68,39.78,0.06,0.04,0.89,0.44,0.44,0.57,0.57,0,0,0
261570,14.88,55.27,246.96,272.37,250.06,225.18,6.64,39.75,0,0,0.9,0.44,0.44,0.57,0.57,0,0,0
261600,14.88,55.35,252.43,269.35,255.95,220.63,6.67,39.76,0.01,0,0.87,0.45,0.45,0.57,0.57,0,0,0
261630,14.81,55.31,248.74,267.96,252.78,224.73,6.67,39.81,0,0,0.89,0.44,0.44,0.57,0.57,0,0,0
261660,14.8,55.4,241.9,260.63,233.33,224.5,6.66,39.85,0.01,0,0.83,0.43,0.43,0.57,0.57,0,0,0
261690,14.86,55.23,248.59,273.04,253.81,223.5,6.61,39.81,0.01,0,0.89,0.44,0.44,0.57,0.57,0,0,0
261720,14.98,55.15,247.65,267.41,245.28,222.19,6.67,39.8,0,0.01,0.9,0.44,0.44,0.57,0.57,0,0,0
261750,14.9,55.2,249.66,255.89,241.71,221.32,6.64,39.82,0.03,0,0.88,0.43,0.43,0.57,0.57,0,0,0
261780,14.94,55.13,251.53,260.4,237.67,222.1,6.65,39.8,0,0.03,0.85,0.44,0.44,0.57,0.57,0,0,0
261810,14.86,55.24,250.21,264.75,243.92,221.03,6.63,39.82,0.1,0,0.88,0.44,0.44,0.57,0.57,0,0,0
261840,14.84,55.18,247.31,262.27,243.97,221.1,6.7,39.82,0,0.05,0.88,0.44,0.44,0.57,0.57,0,0,0
261870,14.89,55.24,251.49,269.09,242.4,218.68,6.64,39.79,0.04,0.05,0.86,0.44,0.44,0.57,0.57,0,0,0
261900,14.89,55.15,245.27,270.28,247.53,220.76,6.64,39.78,0.06,0.01,0.85,0.44,0.44,0.57,0.57,0,0,0
261930,14.92,55.19,247.84,268.76,250.32,215.88,6.62,39.76,0.01,0,0.9,0.44,0.44,0.57,0.57,0,0,0
261960,14.85,55.22,247.91,269.07,243.74,221.93,6.69,39.81,0.04,0.01,0.86,0.44,0.44,0.57,0.57,0,0,0
261990,14.85,55.3,246.17,261.7,249.03,223.36,6.68,39.78,0,0.02,0.84,0.44,0.44,0.57,0.57,0,0,0
262020,14.85,55.27,254.06,268.77,264.15,220.23,6.68,39.81,0.04,0.03,0.88,0.45,0.45,0.57,0.57,0,0,0
262050,14.83,55.24,244.91,264.45,237.52,221.35,6.66,39.76,0,0.02,0.86,0.43,0.43,0.57,0.57,0,0,0
262080,14.9,55.25,245.56,273.43,250.78,218.27,6.69,39.79,0.03,0.01,0.9,0.45,0.45,0.57,0.57,0,0,0
262110,14.87,55.17,242.66,260.53,243.52,224.81,6.63,39.78,0.06,0,0.81,0.43,0.43,0.57,0.57,0,0,0
262140,14.88,55.15,252.18,266.3,245.5,227.38,6.66,39.77,0.02,0.04,0.78,0.44,0.44,0.57,0.57,0,0,0
262170,14.85,55.21,249.99,269.55,251.12,222.92,6.65,39.75,0,0,0.84,0.44,0.44,0.57,0.57,0,0,0
262200,14.88,55.31,248.8,269.3,245.14,221.87,6.68,39.73,0,0,0.83,0.44,0.44,0.57,0.57,0,0,0
262230,14.84,55.4,242.31,274,237.39,223.46,6.65,39.77,0.02,0,0.88,0.44,0.44,0.57,0.57,0,0,0
262260,14.91,55.12,250.07,275.21,246.62,222.93,6.63,39.76,0.04,0,0.87,0.45,0.45,0.57,0.57,0,0,0
262290,14.89,55.26,244.85,266.39,238.51,220.77,6.63,39.75,0.01,0,0.81,0.44,0.44,0.57,0.57,0,0,0
262320,14.87,55.16,251.15,265.07,242.31,222.63,6.68,39.79,0,0.01,0.88,0.44,0.44,0.57,0.57,0,0,0
262350,14.83,55.27,262.36,260.89,245.6,228.05,6.62,39.79,0,0.04,0.88,0.44,0.44,0.57,0.57,0,0,0
262380,14.86,55.28,245.91,266.95,242.15,224.39,6.65,39.75,0,0.04,0.84,0.44,0.44,0.57,0.57,0,0,0
262410,14.89,55.22,243.08,268.03,246.01,223.52,6.66,39.76,0.04,0,0.83,0.44,0.44,0.57,0.57,0,0,0
262440,14.81,55.26,244.6,271.13,250.5,223.41,6.68,39.81,0,0,0.84,0.44,0.44,0.57,0.57,0,0,0
262470,14.84,55.31,251.91,269.57,252.53,225.93,6.69,39.77,0.07,0.04,0.85,0.45,0.45,0.57,0.57,0,0,0
262500,14.86,55.27,249.97,275.19,254.25,222.4,6.68,39.74,0,0,0.84,0.45,0.45,0.57,0.57,0,0,0
262530,14.86,55.29,253.2,271.68,248.1,220.85,6.64,39.76,0,0,0.82,0.45,0.45,0.57,0.57,0,0,0
262560,14.85,55.22,240.49,260.48,236.7,220.81,6.68,39.77,0,0.06,0.83,0.43,0.43,0.57,0.57,0,0,0
262590,14.87,55.22,253.37,263.88,248.89,225.08,6.68,39.81,0.03,0.01,0.83,0.44,0.44,0.57,0.57,0,0,0
262620,14.83,55.28,260.58,267,247.95,220.18,6.71,39.74,0,0.01,0.81,0.45,0.45,0.57,0.57,0,0,0
262650,14.81,55.24,246.62,263.34,247.1,219.88,6.68,39.81,0,0,0.81,0.44,0.44,0.57,0.57,0,0,0
262680,14.83,55.37,253.28,270.05,246.42,226.59,6.67,39.74,0.03,0.01,0.83,0.45,0.45,0.57,0.57,0,0,0
262710,14.77,55.29,249.59,268.22,244.06,225.73,6.68,39.76,0,0,0.89,0.44,0.44,0.57,0.57,0,0,0
262740,14.78,55.31,250.6,264.22,251.42,223.01,6.68,39.76,0,0.02,0.84,0.44,0.44,0.57,0.57,0,0,0
262770,14.97,55.1,252.58,261.71,248.56,219.82,6.76,39.76,0.06,0.04,0.82,0.45,0.45,0.57,0.57,0,0,0
262800,14.92,55.17,237.69,277.96,248.45,225.88,6.68,39.75,0.01,0.02,0.87,0.44,0.44,0.57,0.57,0,0,0
262830,14.81,55.32,250.7,273.46,252.74,224.53,6.66,39.66,0,0,0.87,0.45,0.45,0.57,0.57,0,0,0
262860,14.81,55.24,245.14,267.3,240.87,225.08,6.71,39.78,0.06,0.02,0.95,0.44,0.44,0.57,0.57,0,0,0
262890,14.86,55.3,256.23,268.8,250.15,222.73,6.65,39.74,0,0,0.91,0.45,0.45,0.57,0.57,0,0,0
262920,14.92,55.27,245.33,271.14,238.44,226.09,6.64,39.72,0.02,0,0.81,0.44,0.44,0.57,0.57,0,0,0
262950,14.95,55.11,256.57,262.21,242.92,219.84,6.72,39.76,0,0.03,0.87,0.45,0.45,0.57,0.57,0,0,0
262980,14.75,55.36,251.9,269.68,259.18,217.45,6.74,39.74,0,0,0.9,0.45,0.45,0.57,0.57,0,0,0
263010,14.86,55.3,246.17,265.28,242.62,220.86,6.7,39.78,0,0,0.86,0.44,0.44,0.57,0.57,0,0,0
263040,14.84,55.33,261.11,268.04,247.74,224.67,6.68,39.74,0,0.01,0.86,0.45,0.45,0.57,0.57,0,0,0
263070,14.94,55.23,255.09,265.35,247.35,222.01,6.68,39.66,0.01,0.04,0.86,0.45,0.45,0.57,0.57,0,0,0
263100,14.88,55.27,248.97,266.88,250.99,232.51,6.73,39.77,0.04,0,0.86,0.45,0.45,0.57,0.57,0,0,0
263130,14.88,55.3,245.46,259.68,238.73,221.42,6.67,39.74,0.02,0,0.87,0.43,0.43,0.57,0.57,0,0,0
263160,14.89,55.27,260.02,266.23,253.1,219.97,6.68,39.74,0,0,0.81,0.45,0.45,0.57,0.57,0,0,0
263190,14.92,55.19,243.26,263.89,249.5,214.65,6.7,39.78,0,0.02,0.88,0.44,0.44,0.57,0.57,0,0,0
263220,14.83,55.32,256,274.98,248.87,222.57,6.68,39.74,0.03,0,0.86,0.45,0.45,0.57,0.57,0,0,0
263250,14.84,55.23,254.84,268.14,259.73,223.38,6.65,39.7,0.04,0.03,0.87,0.45,0.45,0.57,0.57,0,0,0
263280,14.96,55.27,241.71,273.03,256.25,223.03,6.69,39.75,0.01,0,0.84,0.44,0.44,0.57,0.57,0,0,0
263310,14.79,55.25,252.37,277.21,253.28,217.54,6.72,39.72,0.01,0,0.87,0.46,0.46,0.57,0.57,0,0,0
263340,14.77,55.32,256.19,271.62,254.71,225.73,6.71,39.73,0,0,0.89,0.45,0.45,0.57,0.57,0,0,0
263370,14.84,55.29,257.73,270.04,248.84,223.53,6.7,39.71,0,0,0.86,0.45,0.45,0.57,0.57,0,0,0
263400,14.88,55.32,253.09,267.05,253.18,227.86,6.73,39.69,0.04,0,0.84,0.45,0.45,0.57,0.57,0,0,0
263430,14.89,55.27,251.93,266.16,258.35,223.47,6.72,39.75,0,0.02,0.87,0.45,0.45,0.57,0.57,0,0,0
263460,14.9,55.15,239.7,261.13,244.57,224.05,6.75,39.66,0.05,0,0.87,0.43,0.43,0.57,0.57,0,0,0
263490,14.87,55.24,253.21,271.48,254.2,220.67,6.7,39.7,0,0.09,0.82,0.45,0.45,0.57,0.57,0,0,0
263520,14.94,55.2,247,269.01,252,218.68,6.68,39.72,0.02,0,0.84,0.44,0.44,0.57,0.57,0,0,0
263550,14.83,55.24,252.49,272.54,248.64,227.5,6.72,39.71,0.03,0.01,0.85,0.45,0.45,0.57,0.57,0,0,0
263580,14.84,55.22,246.54,270.47,242.31,225.63,6.71,39.7,0,0.04,0.91,0.44,0.44,0.57,0.57,0,0,0
263610,14.83,55.33,252.67,263.01,253.15,225.31,6.77,39.75,0.02,0.01,0.87,0.45,0.45,0.57,0.57,0,0,0
263640,14.94,55.09,247.85,257.88,247.01,220.76,6.7,39.67,0,0,0.87,0.44,0.44,0.57,0.57,0,0,0
263670,14.84,55.41,246.72,271.63,239.06,224.42,6.7,39.68,0,0,0.82,0.45,0.45,0.57,0.57,0,0,0
263700,14.88,55.26,248.32,270.78,252.93,221.42,6.77,39.7,0,0,0.91,0.45,0.45,0.57,0.57,0,0,0
263730,14.84,55.19,257.09,272.89,252.65,227.83,6.71,39.7,0,0.1,0.85,0.46,0.46,0.57,0.57,0,0,0
263760,14.85,55.23,246.76,272.05,250.48,222.27,6.74,39.68,0,0,0.91,0.45,0.45,0.57,0.57,0,0,0
263790,14.91,55.28,248.12,272.43,249.24,224.64,6.69,39.75,0.05,0,0.84,0.45,0.45,0.57,0.57,0,0,0
263820,14.8,55.28,256.88,271.64,251.85,222.32,6.76,39.67,0.01,0,0.84,0.46,0.46,0.57,0.57,0,0,0
263850,14.84,55.3,254.94,270.84,255.25,220.19,6.73,39.66,0.01,0.01,0.82,0.45,0.45,0.57,0.57,0,0,0
263880,14.98,55.13,258.31,270.05,258.33,225.03,6.72,39.71,0.08,0,0.87,0.46,0.46,0.57,0.57,0,0,0
263910,14.87,55.16,243.66,271.55,249.64,221.08,6.71,39.69,0.03,0,0.81,0.44,0.44,0.57,0.57,0,0,0
263940,14.96,55.17,252.07,260.06,249.83,224.49,6.73,39.7,0.04,0.01,0.84,0.44,0.44,0.57,0.57,0,0,0
263970,14.84,55.37,249.71,269.58,259.2,222.03,6.71,39.68,0,0.06,0.86,0.45,0.45,0.57,0.57,0,0,0
264000,14.94,55.18,238.79,269.17,246.49,224.09,6.77,39.66,0,0,0.86,0.44,0.44,0.57,0.57,0,0,0
264030,14.87,55.24,250.78,268.99,245.49,220.11,6.73,39.66,0,0.01,0.8,0.45,0.45,0.57,0.57,0,0,0
264060,14.87,55.31,251.73,270.47,251.29,227.15,6.74,39.62,0.04,0,0.87,0.45,0.45,0.57,0.57,0,0,0
264090,14.92,55.2,254.18,276.33,258.87,220.72,6.75,39.68,0,0.07,0.86,0.46,0.46,0.57,0.57,0,0,0
264120,14.9,55.17,249.1,277.64,250.24,221.46,6.72,39.66,0.04,0.06,0.88,0.46,0.46,0.57,0.57,0,0,0
264150,14.91,55.23,250.68,265.49,252.59,221.69,6.71,39.62,0,0,0.87,0.45,0.45,0.57,0.57,0,0,0
264180,14.83,55.3,236.06,268.09,248.93,225.86,6.74,39.69,0.01,0,0.89,0.44,0.44,0.57,0.57,0,0,0
264210,14.89,55.3,251.49,277.3,255.47,232.8,6.73,39.7,0.03,0.03,0.83,0.46,0.46,0.57,0.57,0,0,0
264240,14.94,55.14,257.16,272.66,250.54,220.74,6.73,39.63,0.02,0.01,0.86,0.46,0.46,0.57,0.57,0,0,0
264270,14.89,55.17,252.82,278.64,246.66,221.99,6.72,39.67,0,0.01,0.91,0.46,0.46,0.57,0.57,0,0,0
264300,14.91,55.16,249.5,269.08,248.36,224.99,6.71,39.68,0.01,0.08,0.87,0.45,0.45,0.57,0.57,0,0,0
264330,14.93,55.12,247.82,272.84,243.66,223.66,6.82,39.69,0.01,0,0.81,0.46,0.46,0.57,0.57,0,0,0
264360,14.88,55.32,249.27,270.27,254.12,218.64,6.76,39.7,0.04,0,0.89,0.45,0.45,0.57,0.57,0,0,0
264390,14.84,55.34,248.75,275.25,248.52,226.74,6.75,39.65,0.01,0.04,0.82,0.45,0.45,0.57,0.57,0,0,0
264420,14.92,55.31,249.67,277.92,260.97,226.64,6.78,39.66,0.02,0.03,0.88,0.46,0.46,0.57,0.57,0,0,0
264450,14.91,55.23,252.38,277.46,251.32,222.98,6.78,39.68,0.03,0.01,0.85,0.46,0.46,0.57,0.57,0,0,0
264480,14.8,55.31,245.26,271.03,249.73,229.52,6.73,39.67,0.01,0,0.84,0.44,0.44,0.57,0.57,0,0,0
264510,14.84,55.21,253.98,264.84,256.51,223.26,6.78,39.58,0.01,0,0.9,0.45,0.45,0.57,0.57,0,0,0
264540,14.84,55.34,245.51,264.38,244.34,218.32,6.71,39.6,0,0.04,0.85,0.44,0.44,0.57,0.57,0,0,0
264570,14.95,55.22,251.88,266.81,248.58,224.35,6.77,39.7,0.02,0,0.88,0.45,0.45,0.58,0.58,0,0,0
264600,14.92,55.26,247.94,266.2,246.81,223.33,6.74,39.7,0.03,0.01,0.86,0.45,0.45,0.58,0.58,0,0,0
264630,14.87,55.35,244.98,261.87,243.53,227.41,6.75,39.66,0,0.04,0.76,0.44,0.44,0.58,0.58,0,0,0
264660,14.8,55.37,247.79,266.54,247.22,220.54,6.76,39.65,0,0.01,0.91,0.44,0.44,0.58,0.58,0,0,0
264690,14.82,55.35,256.18,271.12,245.44,221.93,6.72,39.58,0.02,0,0.87,0.45,0.45,0.57,0.57,0,0,0
264720,14.82,55.4,251.89,273.58,249.41,227.78,6.79,39.61,0.02,0,0.89,0.46,0.46,0.58,0.58,0,0,0
264750,14.84,55.17,249.43,267.36,250.34,221.11,6.77,39.66,0,0.02,0.9,0.45,0.45,0.57,0.57,0,0,0
264780,14.88,55.34,240.13,277.35,246.31,225.92,6.82,39.66,0,0.03,0.92,0.45,0.45,0.58,0.58,0,0,0
264810,14.82,55.31,252.99,268.8,252.15,226.13,6.75,39.63,0,0.02,0.88,0.45,0.45,0.58,0.58,0,0,0
264840,14.87,55.41,249.1,263.06,242.68,220.26,6.76,39.61,0.01,0,0.87,0.44,0.44,0.58,0.58,0,0,0
264870,14.88,55.22,246.76,268.68,257.92,224.01,6.77,39.63,0,0.01,0.88,0.45,0.45,0.58,0.58,0,0,0
264900,14.88,55.23,247.87,266.06,240.02,221.97,6.78,39.65,0.04,0,0.82,0.45,0.45,0.58,0.58,0,0,0
264930,14.89,55.28,246.16,263.58,248.79,223.69,6.77,39.65,0.05,0.03,0.88,0.44,0.44,0.58,0.58,0,0,0
264960,14.89,55.28,239.91,263.76,242.63,223.02,6.77,39.6,0.03,0.04,0.85,0.44,0.44,0.58,0.58,0,0,0
264990,14.87,55.37,246.39,268.99,251.63,224.52,6.74,39.65,0.04,0,0.81,0.45,0.45,0.58,0.58,0,0,0
265020,14.86,55.34,244.66,264,250.84,219.02,6.8,39.65,0.03,0,0.85,0.44,0.44,0.58,0.58,0,0,0
265050,14.82,55.35,245.13,267.62,242.82,222.57,6.76,39.62,0,0,0.86,0.44,0.44,0.58,0.58,0,0,0
265080,14.88,55.22,250.25,272.34,253.97,224.79,6.79,39.6,0.06,0,0.91,0.46,0.46,0.58,0.58,0,0,0
265110,14.87,55.32,244.4,277.77,252.18,232.76,6.81,39.66,0,0,0.93,0.46,0.46,0.58,0.58,0,0,0
265140,14.88,55.38,253.03,266.33,251.6,227.91,6.76,39.64,0.02,0,0.83,0.45,0.45,0.58,0.58,0,0,0
265170,14.89,55.35,251.14,264.59,249.24,222.77,6.73,39.6,0.02,0,0.91,0.45,0.45,0.58,0.58,0,0,0
265200,14.9,55.38,257.93,276.68,261.59,220.56,6.8,39.61,0,0.04,0.93,0.47,0.47,0.58,0.58,0,0,0
265230,14.84,55.36,247.82,275.68,245.78,225.66,6.76,39.62,0.03,0.01,0.89,0.45,0.45,0.58,0.58,0,0,0
265260,14.84,55.33,261.03,276.44,257.26,225.08,6.76,39.63,0.03,0,0.82,0.47,0.47,0.58,0.58,0,0,0
265290,14.9,55.27,253.52,279.05,251,217.51,6.77,39.59,0,0.04,0.87,0.46,0.46,0.58,0.58,0,0,0
265320,14.83,55.46,246.4,273,258.17,223.33,6.81,39.61,0,0.03,0.87,0.45,0.45,0.58,0.58,0,0,0
265350,14.9,55.31,247.4,268.11,249.74,222.09,6.78,39.58,0,0.02,0.9,0.45,0.45,0.58,0.58,0,0,0
265380,14.93,55.32,251.54,274.89,251.82,231.04,6.76,39.57,0,0.01,0.84,0.46,0.46,0.58,0.58,0,0,0
265410,14.93,55.23,246.76,268.71,242.83,226.21,6.76,39.62,0,0.03,0.8,0.45,0.45,0.58,0.58,0,0,0
265440,14.92,55.33,253.16,265.73,255.4,223.62,6.79,39.59,0.04,0,0.88,0.45,0.45,0.58,0.58,0,0,0
265470,14.86,55.33,253.2,274.14,254.65,223.76,6.81,39.61,0.04,0.03,0.85,0.46,0.46,0.58,0.58,0,0,0
265500,14.88,55.37,252.09,260.97,249.71,228.06,6.85,39.6,0.01,0.02,0.92,0.45,0.45,0.58,0.58,0,0,0
265530,14.92,55.24,259.45,266.21,260.09,219.84,6.81,39.6,0,0.01,0.83,0.46,0.46,0.58,0.58,0,0,0
265560,14.88,55.14,242.83,271.77,260.42,226.87,6.89,39.62,0.05,0.01,0.85,0.46,0.46,0.58,0.58,0,0,0
265590,14.87,55.33,254.67,267.1,252.16,226.15,6.81,39.58,0,0,0.85,0.46,0.46,0.58,0.58,0,0,0
265620,14.84,55.23,250.95,270.02,254.46,225.08,6.83,39.52,0,0.03,0.81,0.46,0.46,0.58,0.58,0,0,0
265650,14.83,55.29,257.62,268.15,255.29,225.11,6.78,39.54,0.02,0,0.85,0.46,0.46,0.58,0.58,0,0,0
265680,14.92,55.31,256.74,264.94,245.76,220.89,6.81,39.57,0,0,0.88,0.46,0.46,0.58,0.58,0,0,0
265710,14.93,55.2,247.12,267.29,248.77,223.23,6.77,39.55,0.02,0,0.89,0.45,0.45,0.58,0.58,0,0,0
265740,14.97,55.17,246.8,278.77,260.12,225.74,6.86,39.55,0.03,0,0.83,0.46,0.46,0.58,0.58,0,0,0
265770,14.83,55.31,251.73,272.94,247.62,223.78,6.81,39.6,0,0,0.86,0.46,0.46,0.58,0.58,0,0,0
265800,14.89,55.28,257.84,273.37,255.68,222.74,6.82,39.58,0.05,0.01,0.84,0.47,0.47,0.58,0.58,0,0,0
265830,14.94,55.26,239.86,278.17,254.66,223.22,6.78,39.55,0.03,0,0.87,0.45,0.45,0.58,0.58,0,0,0
265860,14.9,55.28,245.76,273.33,248.75,226.46,6.85,39.57,0.05,0,0.95,0.46,0.46,0.58,0.58,0,0,0
265890,14.95,55.23,257.12,267.11,266.19,221.89,6.82,39.52,0,0.03,0.9,0.46,0.46,0.58,0.58,0,0,0
265920,14.89,55.27,245.02,274.79,254.85,228.37,6.82,39.53,0,0,0.85,0.46,0.46,0.58,0.58,0,0,0
265950,14.92,55.14,245.53,273.63,259.82,223.81,6.83,39.53,0,0.01,0.89,0.46,0.46,0.58,0.58,0,0,0
265980,14.9,55.19,249.37,276.87,243.03,221.38,6.81,39.55,0,0.09,0.88,0.46,0.46,0.58,0.58,0,0,0
266010,14.82,55.38,248.23,273.65,251.07,221.45,6.86,39.54,0,0,0.87,0.46,0.46,0.58,0.58,0,0,0
266040,14.88,55.23,247.07,271.83,258.47,220.74,6.77,39.53,0.04,0.01,0.85,0.45,0.45,0.58,0.58,0,0,0
266070,14.84,55.27,242.7,261.63,237.39,224.83,6.79,39.55,0,0.01,0.88,0.44,0.44,0.58,0.58,0,0,0
266100,14.87,55.21,243.94,268.5,250,224.14,6.81,39.56,0.06,0,0.94,0.45,0.45,0.58,0.58,0,0,0
266130,14.9,55.4,246.76,278.68,253.58,229.9,6.84,39.54,0.04,0.02,0.93,0.46,0.46,0.58,0.58,0,0,0
266160,14.92,55.22,256.1,268.62,261.89,221.15,6.83,39.49,0,0,0.85,0.46,0.46,0.58,0.58,0,0,0
266190,14.86,55.39,257.94,273.84,255.68,226.24,6.82,39.51,0,0.01,0.89,0.47,0.47,0.58,0.58,0,0,0
266220,14.88,55.29,247.43,267.37,252.08,226.25,6.86,39.46,0,0,0.84,0.45,0.45,0.58,0.58,0,0,0
266250,14.81,55.34,250.51,269.88,255.27,226.19,6.82,39.53,0.04,0,0.94,0.45,0.45,0.58,0.58,0,0,0
266280,14.88,55.31,252.69,278.64,264.89,224.95,6.82,39.5,0.02,0.08,0.88,0.47,0.47,0.58,0.58,0,0,0
266310,14.88,55.35,243.04,265.91,251.99,222.84,6.86,39.57,0.03,0.02,0.85,0.45,0.45,0.58,0.58,0,0,0
266340,14.93,55.19,248.5,268.63,255.52,229.12,6.89,39.52,0,0.01,0.83,0.46,0.46,0.58,0.58,0,0,0
266370,14.9,55.21,246.56,263.56,249.22,227.09,6.86,39.51,0.06,0.02,0.9,0.45,0.45,0.58,0.58,0,0,0
266400,14.89,55.25,253.39,277.09,256.55,231.48,6.83,39.5,0,0.02,0.85,0.47,0.47,0.58,0.58,0,0,0
266430,14.94,55.24,261.3,275.24,266.11,229.65,6.9,39.49,0.02,0,0.85,0.48,0.48,0.58,0.58,0,0,0
266460,14.89,55.36,253.74,266.91,248.85,219.97,6.79,39.54,0,0.01,0.86,0.45,0.45,0.58,0.58,0,0,0
266490,14.84,55.26,247.09,268.98,250.66,231.6,6.79,39.48,0.06,0,0.85,0.45,0.45,0.58,0.58,0,0,0
266520,14.84,55.23,250.88,273.06,254.59,223.46,6.78,39.52,0.02,0,0.89,0.46,0.46,0.58,0.58,0,0,0
266550,14.92,55.22,268.6,268.62,266.22,227.16,6.85,39.48,0.03,0,0.91,0.47,0.47,0.58,0.58,0,0,0
266580,14.83,55.28,247.3,274.7,256.03,232.73,6.92,39.56,0,0.05,0.84,0.46,0.46,0.58,0.58,0,0,0
266610,14.88,55.34,252.48,273.56,253.4,225.82,6.88,39.45,0.03,0,0.89,0.47,0.47,0.58,0.58,0,0,0
266640,14.77,55.46,241.38,273.76,249.04,222.95,6.8,39.52,0.01,0,0.9,0.45,0.45,0.58,0.58,0,0,0
266670,14.84,55.37,256.34,267.86,256.61,230.61,6.86,39.54,0,0,0.91,0.46,0.46,0.58,0.58,0,0,0
266700,14.95,55.27,242.24,272.43,251.93,226.84,6.88,39.43,0,0.01,0.89,0.46,0.46,0.58,0.58,0,0,0
266730,14.91,55.31,245.73,271.18,256.32,234.19,6.85,39.5,0.07,0.02,0.9,0.46,0.46,0.58,0.58,0,0,0
266760,14.93,55.36,260.41,273.96,261.15,219.95,6.83,39.42,0.04,0.03,0.9,0.47,0.47,0.58,0.58,0,0,0
266790,14.84,55.52,251.14,270.31,253.04,224.6,6.86,39.5,0.01,0,0.85,0.46,0.46,0.58,0.58,0,0,0
