Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
671100,14.92,55.2,282.6,269.91,240.08,168.75,6.13,35.31,0.01,0,0.85,0.43,0.43,0.43,0.43,0,0,0
671130,14.91,55.31,282.76,271.17,237.2,162.83,6.08,35.33,0,0.03,0.87,0.43,0.43,0.43,0.43,0,0,0
671160,14.92,55.38,277.02,268.49,231.74,167.29,6.13,35.35,0.01,0.03,0.87,0.43,0.43,0.43,0.43,0,0,0
671190,14.87,55.34,287.44,280.33,251.32,165.22,6.1,35.36,0.02,0.07,0.83,0.45,0.45,0.43,0.43,0,0,0
671220,14.9,55.43,287.92,268.35,243.67,170.1,6.11,35.31,0.02,0.02,0.86,0.44,0.44,0.43,0.43,0,0,0
671250,14.88,55.35,282.96,267.14,231.57,166.85,6.1,35.39,0.03,0.06,0.9,0.43,0.43,0.43,0.43,0,0,0
671280,14.85,55.35,281.83,265.33,249.23,162.25,6.13,35.41,0,0,0.81,0.43,0.43,0.43,0.43,0,0,0
671310,14.85,55.32,281.85,267.15,240.93,174.27,6.1,35.36,0.03,0,0.86,0.43,0.43,0.43,0.43,0,0,0
671340,14.87,55.32,282.96,266.29,237.39,174.38,6.11,35.34,0,0.02,0.82,0.43,0.43,0.43,0.43,0,0,0
671370,14.9,55.48,279.78,265.43,231.71,168.08,6.13,35.39,0,0.03,0.91,0.43,0.43,0.43,0.43,0,0,0
671400,14.85,55.45,281.2,268.87,248.91,166.1,6.12,35.39,0,0.04,0.84,0.43,0.43,0.43,0.43,0,0,0
671430,14.78,55.51,277.02,263.05,235.63,167.9,6.13,35.44,0,0,0.84,0.42,0.42,0.43,0.43,0,0,0
671460,14.88,55.41,291.32,271.54,248.76,169.31,6.13,35.42,0.01,0,0.81,0.44,0.44,0.43,0.43,0,0,0
671490,14.87,55.46,274.9,273.68,235.29,166.33,6.12,35.44,0,0,0.91,0.43,0.43,0.43,0.43,0,0,0
671520,14.86,55.38,272.25,266.24,228.57,160.24,6.07,35.44,0.01,0,0.88,0.42,0.42,0.43,0.43,0,0,0
671550,14.9,55.37,279.17,267.17,240.7,165.56,6.14,35.49,0.06,0,0.8,0.43,0.43,0.43,0.43,0,0,0
671580,14.93,55.36,280.98,273.47,243.69,169.61,6.11,35.5,0,0.02,0.88,0.44,0.44,0.43,0.43,0,0,0
671610,14.79,55.56,282.83,263.6,241.58,168.3,6.11,35.48,0,0.05,0.88,0.43,0.43,0.43,0.43,0,0,0
671640,14.87,55.45,284.11,270.49,240.28,161.71,6.04,35.49,0,0.05,0.9,0.43,0.43,0.43,0.43,0,0,0
671670,14.89,55.44,286.29,256.48,236.59,167.25,6.11,35.5,0.04,0.05,0.88,0.42,0.42,0.43,0.43,0,0,0
671700,14.95,55.34,285.07,270.09,244.14,167.61,6.15,35.5,0,0.06,0.9,0.44,0.44,0.43,0.43,0,0,0
671730,14.89,55.47,285.48,266.61,248.95,170.96,6.14,35.55,0.04,0,0.85,0.43,0.43,0.43,0.43,0,0,0
671760,14.83,55.45,282.18,267.3,242.71,166.57,6.12,35.57,0.03,0.01,0.9,0.43,0.43,0.43,0.43,0,0,0
671790,14.9,55.35,280.07,261.33,239.83,170.73,6.14,35.57,0.01,0,0.89,0.43,0.43,0.43,0.43,0,0,0
671820,14.83,55.58,290.61,274.45,248.94,165.12,6.1,35.61,0,0,0.87,0.44,0.44,0.43,0.43,0,0,0
671850,14.83,55.55,272.88,266.98,223.77,164.2,6.12,35.62,0.03,0,0.86,0.42,0.42,0.43,0.43,0,0,0
671880,14.78,55.59,282.16,274.57,247.63,168.04,6.1,35.57,0.04,0,0.91,0.43,0.43,0.43,0.43,0,0,0
671910,14.79,55.59,281.61,273.63,240.3,174.46,6.09,35.57,0,0.03,0.85,0.43,0.43,0.43,0.43,0,0,0
671940,14.81,55.58,276.74,273.77,235.34,171.82,6.06,35.64,0.07,0,0.89,0.43,0.43,0.43,0.43,0,0,0
671970,14.91,55.52,286.41,265.69,239.5,168.95,6.09,35.6,0,0.03,0.86,0.43,0.43,0.43,0.43,0,0,0
672000,14.88,55.48,277.81,262.45,227.06,172.04,6.14,35.56,0.03,0.01,0.9,0.42,0.42,0.43,0.43,0,0,0
672030,14.86,55.53,283.48,262.2,239.47,174.38,6.1,35.65,0,0.04,0.9,0.43,0.43,0.43,0.43,0,0,0
672060,14.82,55.49,282.81,265.32,238.65,170.25,6.13,35.66,0.01,0,0.84,0.43,0.43,0.43,0.43,0,0,0
672090,14.9,55.56,272.51,276.4,244.8,174.12,6.09,35.7,0,0.04,0.83,0.43,0.43,0.43,0.43,0,0,0
672120,14.81,55.56,280.1,270.9,233.27,171.8,6.08,35.68,0.05,0.02,0.85,0.43,0.43,0.43,0.43,0,0,0
672150,14.85,55.52,276.2,262.96,238.28,171.6,6.11,35.65,0,0,0.9,0.42,0.42,0.43,0.43,0,0,0
672180,14.89,55.57,283.52,269.82,250.02,169.87,6.17,35.67,0.08,0.02,0.91,0.44,0.44,0.43,0.43,0,0,0
672210,14.86,55.47,277.87,272.56,238.71,164.81,6.13,35.7,0.05,0.04,0.87,0.43,0.43,0.43,0.43,0,0,0
672240,14.89,55.53,287.35,267.05,243.04,173.76,6.15,35.72,0,0,0.84,0.44,0.44,0.43,0.43,0,0,0
672270,14.87,55.55,289.81,267.76,245.05,166.19,6.05,35.72,0.03,0.04,0.82,0.43,0.43,0.43,0.43,0,0,0
672300,14.85,55.45,277.08,268.36,238.33,171.17,6.13,35.74,0.02,0,0.89,0.43,0.43,0.43,0.43,0,0,0
672330,14.9,55.4,279.28,264.56,233.79,172.29,6.17,35.69,0.02,0,0.86,0.43,0.43,0.43,0.43,0,0,0
672360,14.92,55.47,289.05,265.61,243.67,169.34,6.18,35.76,0,0.02,0.88,0.44,0.44,0.44,0.44,0,0,0
672390,14.86,55.55,286.89,276.3,251.97,172.72,6.17,35.8,0.02,0.02,0.86,0.45,0.45,0.44,0.44,0,0,0
672420,14.93,55.48,288.08,270.96,240.54,167.08,6.07,35.76,0.07,0,0.87,0.44,0.44,0.44,0.44,0,0,0
672450,14.85,55.52,288.47,268.73,239,169.63,6.13,35.75,0.03,0,0.9,0.44,0.44,0.44,0.44,0,0,0
672480,14.91,55.57,290.21,269.3,251.27,170.64,6.18,35.8,0,0.06,0.85,0.44,0.44,0.44,0.44,0,0,0
672510,14.87,55.46,288.21,267.94,238.88,163.27,6.09,35.82,0,0,0.82,0.43,0.43,0.44,0.44,0,0,0
672540,14.85,55.49,282.83,262.29,238.02,168.97,6.11,35.82,0.07,0.01,0.86,0.42,0.42,0.44,0.44,0,0,0
672570,14.89,55.52,279.98,275.9,236.25,171.58,6.12,35.82,0,0.02,0.88,0.44,0.44,0.44,0.44,0,0,0
672600,14.81,55.63,277.7,267.39,240.32,169.92,6.16,35.85,0,0.02,0.87,0.43,0.43,0.44,0.44,0,0,0
672630,14.89,55.48,284.93,273.86,231.65,169.6,6.09,35.8,0.02,0,0.84,0.44,0.44,0.44,0.44,0,0,0
672660,14.93,55.48,282.51,264.96,241.77,171.69,6.14,35.85,0.06,0,0.83,0.43,0.43,0.44,0.44,0,0,0
672690,14.85,55.59,274.46,267.83,240.2,168.67,6.15,35.87,0,0,0.87,0.42,0.42,0.44,0.44,0,0,0
672720,14.87,55.44,285.93,265.32,233.53,167.64,6.1,35.86,0,0,0.86,0.43,0.43,0.44,0.44,0,0,0
672750,14.93,55.47,276.48,265.63,235.14,167.38,6.1,35.85,0,0,0.87,0.42,0.42,0.44,0.44,0,0,0
672780,14.88,55.4,284.71,267.01,240.2,167.95,6.07,35.85,0.04,0.03,0.91,0.43,0.43,0.44,0.44,0,0,0
672810,14.91,55.45,285.82,279.25,246.22,170.14,6.1,35.9,0.04,0.02,0.87,0.44,0.44,0.44,0.44,0,0,0
672840,14.92,55.39,285.36,272.43,250.95,174.25,6.14,35.92,0,0.04,0.88,0.44,0.44,0.44,0.44,0,0,0
672870,14.88,55.49,279.9,268.42,231.78,178.1,6.13,35.94,0.08,0.02,0.88,0.43,0.43,0.44,0.44,0,0,0
672900,14.93,55.47,288.71,270.21,245.93,172.27,6.14,35.93,0.03,0.05,0.84,0.44,0.44,0.44,0.44,0,0,0
672930,14.83,55.42,281.28,273.64,237,167.88,6.1,36.01,0,0,0.92,0.43,0.43,0.44,0.44,0,0,0
672960,14.88,55.64,288.77,275.37,247.86,174.45,6.1,35.92,0,0.01,0.86,0.44,0.44,0.44,0.44,0,0,0
672990,14.85,55.59,280.33,272.81,248.06,171.81,6.13,35.95,0.06,0.04,0.84,0.43,0.43,0.44,0.44,0,0,0
673020,14.93,55.47,281.06,267.31,230.47,166.72,6.12,35.99,0,0.01,0.84,0.43,0.43,0.44,0.44,0,0,0
673050,14.88,55.57,275.39,271.1,242.11,170.93,6.15,36.02,0,0.01,0.83,0.43,0.43,0.44,0.44,0,0,0
673080,14.96,55.43,279.99,263.69,233.44,176.89,6.12,35.95,0,0.05,0.91,0.43,0.43,0.44,0.44,0,0,0
673110,14.89,55.61,286.54,269.01,241.85,171.43,6.08,36.03,0.02,0,0.86,0.43,0.43,0.44,0.44,0,0,0
673140,14.89,55.53,286.43,270.35,246.97,168.52,6.15,36,0.01,0,0.86,0.44,0.44,0.44,0.44,0,0,0
673170,14.85,55.54,274.23,272.32,242.63,170.94,6.12,36.06,0.06,0,0.84,0.43,0.43,0.44,0.44,0,0,0
673200,14.88,55.57,284.45,271.97,245.99,167.51,6.14,36.07,0.04,0.01,0.89,0.44,0.44,0.44,0.44,0,0,0
673230,14.91,55.48,287.1,266.43,244.21,164.45,6.11,36.04,0.05,0.04,0.89,0.43,0.43,0.44,0.44,0,0,0
673260,14.86,55.8,285.76,273.53,237.11,173.83,6.14,36.1,0.01,0,0.86,0.44,0.44,0.44,0.44,0,0,0
673290,14.88,55.58,279.64,273.89,235.51,174.04,6.14,36.07,0.04,0.02,0.91,0.43,0.43,0.44,0.44,0,0,0
673320,14.91,55.56,281.91,269.98,244.71,171.69,6.09,36.1,0.02,0,0.87,0.43,0.43,0.44,0.44,0,0,0
673350,14.87,55.53,291.43,264.94,245.31,168.15,6.14,36.07,0,0.08,0.85,0.44,0.44,0.44,0.44,0,0,0
673380,14.81,55.65,280.24,275.71,241.46,177.26,6.08,36.1,0.01,0.03,0.88,0.43,0.43,0.44,0.44,0,0,0
673410,14.91,55.58,294.71,270.75,251.5,173.05,6.15,36.13,0.02,0.01,0.92,0.45,0.45,0.44,0.44,0,0,0
673440,14.87,55.71,283.46,280.19,253.29,171.08,6.12,36.16,0,0.04,0.87,0.44,0.44,0.44,0.44,0,0,0
673470,14.83,55.67,285.8,265.29,236.08,173.66,6.12,36.17,0.02,0.08,0.85,0.43,0.43,0.44,0.44,0,0,0
673500,14.9,55.56,280.7,275.46,247.28,167.03,6.16,36.12,0.02,0.06,0.86,0.44,0.44,0.44,0.44,0,0,0
673530,14.83,55.66,278.37,270.65,236.09,173,6.13,36.15,0.03,0,0.87,0.43,0.43,0.44,0.44,0,0,0
673560,14.89,55.66,277.61,273.59,235,175.77,6.07,36.2,0.04,0,0.89,0.43,0.43,0.44,0.44,0,0,0
673590,14.81,55.61,285.29,266.96,242.62,173.5,6.15,36.16,0.05,0.03,0.89,0.43,0.43,0.44,0.44,0,0,0
673620,14.78,55.65,290.95,271.36,236.67,172.75,6.09,36.13,0,0,0.83,0.44,0.44,0.44,0.44,0,0,0
673650,14.88,55.64,283.33,274.76,239.88,172.84,6.05,36.15,0.05,0,0.89,0.43,0.43,0.44,0.44,0,0,0
673680,14.85,55.69,278.28,264.5,235.46,166.81,6.07,36.2,0,0,0.9,0.42,0.42,0.45,0.45,0,0,0
673710,14.88,55.73,276.13,271.88,229.61,178.38,6.09,36.24,0,0.06,0.88,0.43,0.43,0.45,0.45,0,0,0
673740,14.81,55.76,284.3,274.87,243.5,173.9,6.11,36.24,0.05,0.01,0.89,0.44,0.44,0.45,0.45,0,0,0
673770,14.87,55.72,288.89,266.5,239.99,178.08,6.14,36.19,0.03,0.01,0.91,0.44,0.44,0.45,0.45,0,0,0
673800,14.92,55.59,292.74,270.08,245.06,172.85,6.13,36.24,0.04,0.06,0.9,0.44,0.44,0.45,0.45,0,0,0
673830,14.85,55.78,288.15,269.98,243.58,169.65,6.15,36.24,0.01,0.04,0.82,0.44,0.44,0.45,0.45,0,0,0
673860,14.85,55.59,274.69,280.03,240.67,170.71,6.1,36.19,0,0.05,0.84,0.43,0.43,0.45,0.45,0,0,0
673890,14.85,55.7,280.62,262.88,239.81,169.71,6.17,36.26,0,0,0.87,0.43,0.43,0.45,0.45,0,0,0
673920,14.8,55.69,286.82,272.72,241.37,174.46,6.16,36.28,0.01,0,0.92,0.44,0.44,0.45,0.45,0,0,0
673950,14.92,55.7,286.83,285.66,256.39,177.06,6.12,36.31,0.04,0,0.82,0.45,0.45,0.45,0.45,0,0,0
673980,14.87,55.76,286.75,267.26,240.29,178.34,6.11,36.32,0.01,0.01,0.91,0.43,0.43,0.45,0.45,0,0,0
674010,14.94,55.65,280.56,276.39,243.03,170.53,6.16,36.33,0.08,0,0.86,0.44,0.44,0.45,0.45,0,0,0
674040,14.89,55.64,280.4,272.04,245.75,175.75,6.12,36.33,0,0.03,0.89,0.43,0.43,0.45,0.45,0,0,0
674070,14.88,55.7,280.52,271.47,251.29,178.71,6.17,36.3,0.07,0.01,0.89,0.44,0.44,0.45,0.45,0,0,0
674100,14.88,55.56,283.14,269.08,241.26,173.21,6.15,36.34,0.01,0,0.83,0.43,0.43,0.45,0.45,0,0,0
674130,14.86,55.72,278.56,269.43,237.37,170.37,6.18,36.38,0,0.05,0.88,0.43,0.43,0.45,0.45,0,0,0
674160,14.87,55.6,286.05,270.22,246.45,175.72,6.19,36.39,0,0.02,0.87,0.44,0.44,0.45,0.45,0,0,0
674190,14.87,55.66,279.85,269.96,243.89,177.16,6.13,36.41,0,0,0.9,0.43,0.43,0.45,0.45,0,0,0
674220,14.85,55.77,284.38,270.58,237.08,170.98,6.1,36.39,0.01,0,0.85,0.43,0.43,0.45,0.45,0,0,0
674250,14.86,55.79,281.52,265.63,242.81,179.76,6.14,36.44,0.03,0.08,0.86,0.43,0.43,0.45,0.45,0,0,0
674280,14.88,55.58,289.36,286.14,251.66,178.86,6.15,36.41,0,0.03,0.85,0.45,0.45,0.45,0.45,0,0,0
674310,14.9,55.78,285.93,260.46,237.95,166.97,6.15,36.41,0,0,0.92,0.43,0.43,0.45,0.45,0,0,0
674340,14.86,55.72,280.53,270.08,236.76,175.57,6.15,36.39,0,0.01,0.9,0.43,0.43,0.45,0.45,0,0,0
674370,14.96,55.79,289.98,273.81,247.44,172.11,6.15,36.47,0,0,0.86,0.45,0.45,0.45,0.45,0,0,0
674400,14.87,55.83,287.53,267.91,244.95,172.39,6.16,36.4,0,0,0.87,0.44,0.44,0.45,0.45,0,0,0
674430,14.86,55.72,280.32,272.83,233.92,176.97,6.08,36.45,0.02,0,0.95,0.43,0.43,0.45,0.45,0,0,0
674460,14.86,55.81,281.57,273.34,232.57,174.19,6.07,36.52,0.05,0,0.9,0.43,0.43,0.45,0.45,0,0,0
674490,14.88,55.71,289.43,275.75,243.67,175.11,6.15,36.49,0.01,0.01,0.83,0.45,0.45,0.45,0.45,0,0,0
674520,14.9,55.65,284.75,268.75,232.48,173.52,6.13,36.42,0,0.03,0.86,0.43,0.43,0.45,0.45,0,0,0
674550,14.87,55.68,282.24,271.9,238.9,174.64,6.18,36.49,0,0,0.84,0.44,0.44,0.45,0.45,0,0,0
674580,14.9,55.76,291.24,261.4,248.25,179.01,6.09,36.49,0.04,0.01,0.84,0.43,0.43,0.45,0.45,0,0,0
674610,14.91,55.7,283.52,268.25,246.63,180.6,6.19,36.56,0.02,0.02,0.86,0.44,0.44,0.45,0.45,0,0,0
674640,14.98,55.57,289.37,269.54,251.22,173.22,6.11,36.51,0,0,0.81,0.44,0.44,0.45,0.45,0,0,0
674670,14.91,55.67,284.72,262.81,239.03,177.48,6.14,36.51,0,0.08,0.9,0.43,0.43,0.45,0.45,0,0,0
674700,14.85,55.81,277.69,274.22,236.99,175.64,6.12,36.53,0,0,0.88,0.43,0.43,0.45,0.45,0,0,0
674730,14.88,55.65,287.24,275.64,253.21,178.21,6.18,36.55,0,0.04,0.9,0.45,0.45,0.45,0.45,0,0,0
674760,14.95,55.58,277.8,275.01,241.72,178.55,6.12,36.57,0,0,0.88,0.43,0.43,0.45,0.45,0,0,0
674790,14.83,55.72,286.27,267.46,239.19,177.61,6.2,36.63,0.04,0.04,0.86,0.44,0.44,0.45,0.45,0,0,0
674820,14.9,55.68,286.4,275.5,242.99,171.57,6.11,36.55,0.01,0.02,0.91,0.44,0.44,0.45,0.45,0,0,0
674850,14.9,55.77,283.84,272.64,251.82,177.88,6.17,36.57,0,0.05,0.84,0.44,0.44,0.45,0.45,0,0,0
674880,14.89,55.74,285.64,264.3,243.04,175.6,6.15,36.65,0.02,0,0.9,0.43,0.43,0.46,0.46,0,0,0
674910,14.93,55.75,281.37,276.99,243.72,177,6.17,36.63,0,0.01,0.9,0.44,0.44,0.46,0.46,0,0,0
674940,14.91,55.64,283.86,271.52,246.79,180.22,6.13,36.63,0,0.01,0.87,0.44,0.44,0.45,0.45,0,0,0
674970,14.96,55.74,293.56,274.78,247.91,182.76,6.16,36.63,0.03,0,0.93,0.45,0.45,0.46,0.46,0,0,0
675000,14.88,55.83,285.92,284.57,250.91,180.94,6.14,36.64,0,0,0.85,0.45,0.45,0.46,0.46,0,0,0
675030,14.92,55.72,284.82,279.82,243.65,178.39,6.16,36.67,0.04,0.01,0.9,0.45,0.45,0.46,0.46,0,0,0
675060,14.87,55.86,288.97,273.91,252.1,175.97,6.13,36.65,0,0,0.92,0.44,0.44,0.46,0.46,0,0,0
675090,14.92,55.8,282.09,275.27,249.7,173.46,6.2,36.64,0.05,0,0.88,0.44,0.44,0.46,0.46,0,0,0
675120,14.94,55.72,285.6,273.02,248.51,179.66,6.2,36.65,0,0.03,0.88,0.44,0.44,0.46,0.46,0,0,0
675150,14.88,55.73,283.59,280.24,245.13,180.87,6.14,36.67,0.02,0,0.86,0.44,0.44,0.46,0.46,0,0,0
675180,14.88,55.79,278.18,272.49,244.16,176.02,6.15,36.68,0,0.02,0.87,0.43,0.43,0.46,0.46,0,0,0
675210,14.93,55.67,283.32,275.23,236.39,181.36,6.17,36.73,0,0.01,0.89,0.44,0.44,0.46,0.46,0,0,0
675240,14.87,55.79,285.07,270.47,249.18,177.75,6.12,36.69,0.06,0.02,0.9,0.44,0.44,0.46,0.46,0,0,0
675270,14.88,55.8,286.61,271.29,241.44,170.75,6.14,36.69,0.04,0,0.89,0.44,0.44,0.46,0.46,0,0,0
675300,14.91,55.72,285.68,270.01,244.67,178.2,6.14,36.74,0.01,0.04,0.88,0.44,0.44,0.46,0.46,0,0,0
675330,14.93,55.82,282.22,283.27,245.1,180,6.14,36.76,0,0.01,0.9,0.45,0.45,0.46,0.46,0,0,0
675360,14.88,55.79,282.19,265.72,233.43,180.88,6.1,36.73,0.03,0,0.91,0.43,0.43,0.46,0.46,0,0,0
675390,14.88,55.86,286.23,268.71,236.82,175.67,6.15,36.74,0.04,0.02,0.92,0.44,0.44,0.46,0.46,0,0,0
675420,14.89,55.84,284.37,270.56,249.52,176.6,6.13,36.79,0,0.03,0.85,0.44,0.44,0.46,0.46,0,0,0
675450,14.87,55.91,276.82,275.72,242.2,178.11,6.18,36.77,0.02,0,0.92,0.44,0.44,0.46,0.46,0,0,0
675480,14.87,55.85,293.02,272.36,248.28,178.61,6.18,36.79,0,0,0.92,0.45,0.45,0.46,0.46,0,0,0
675510,14.86,55.87,291.68,277.61,255.4,179.41,6.18,36.81,0,0,0.89,0.45,0.45,0.46,0.46,0,0,0
675540,14.88,55.9,281.31,265.5,239.39,181.14,6.12,36.77,0,0,0.9,0.43,0.43,0.46,0.46,0,0,0
675570,14.81,55.92,290.01,272.71,243.57,180.76,6.13,36.82,0.04,0.04,0.9,0.44,0.44,0.46,0.46,0,0,0
675600,14.92,55.85,290.79,264.87,251.69,177.06,6.16,36.81,0,0,0.89,0.44,0.44,0.46,0.46,0,0,0
675630,14.8,55.89,276.98,266.82,229.27,179.09,6.16,36.85,0,0,0.85,0.43,0.43,0.46,0.46,0,0,0
675660,14.83,56,284.6,275.66,250.64,178.06,6.16,36.89,0.02,0,0.97,0.44,0.44,0.46,0.46,0,0,0
675690,14.92,55.74,290.71,268.38,245.88,178.05,6.2,36.88,0.03,0.01,0.88,0.44,0.44,0.46,0.46,0,0,0
675720,14.89,55.82,280.98,270.58,238.7,180.44,6.14,36.84,0.06,0,0.92,0.43,0.43,0.46,0.46,0,0,0
675750,14.96,55.77,296.6,270.87,253.9,182.88,6.17,36.89,0.01,0.04,0.91,0.45,0.45,0.46,0.46,0,0,0
675780,14.79,56.02,279.34,265.26,231.94,185.13,6.12,36.82,0.03,0.02,0.83,0.42,0.42,0.46,0.46,0,0,0
675810,14.85,55.89,281.36,279.03,253.82,181.6,6.11,36.86,0,0.01,0.91,0.44,0.44,0.46,0.46,0,0,0
675840,14.88,55.88,291.83,276.87,249.39,180.49,6.19,36.92,0,0,0.92,0.45,0.45,0.46,0.46,0,0,0
675870,14.84,56.03,290,272.21,239.83,181.21,6.12,36.93,0,0.01,0.83,0.44,0.44,0.46,0.46,0,0,0
675900,14.94,55.9,301.72,263.83,243.73,177.03,6.23,36.91,0.03,0,0.9,0.45,0.45,0.46,0.46,0,0,0
675930,14.91,55.84,291,268.21,235.9,180.33,6.15,36.91,0.05,0,0.92,0.44,0.44,0.46,0.46,0,0,0
675960,14.94,55.88,283.95,271.57,233.84,178.53,6.14,36.94,0.05,0,0.89,0.44,0.44,0.46,0.46,0,0,0
675990,14.86,55.93,282.74,271.61,235.06,176.58,6.09,36.93,0.01,0,0.9,0.43,0.43,0.46,0.46,0,0,0
676020,14.92,55.83,285.53,272.07,241.81,179.65,6.18,36.98,0.01,0,0.9,0.44,0.44,0.46,0.46,0,0,0
676050,14.86,55.79,286.48,269.62,249.54,181.1,6.14,37,0.01,0.04,0.87,0.44,0.44,0.46,0.46,0,0,0
676080,14.86,55.84,287.11,268.31,244.18,178.58,6.14,36.97,0,0.01,0.87,0.44,0.44,0.46,0.46,0,0,0
676110,14.92,55.95,284.15,268.96,248.4,174.29,6.18,37.01,0.02,0.07,0.9,0.44,0.44,0.46,0.46,0,0,0
676140,14.9,55.91,282.2,260.73,235.93,182.1,6.21,37.02,0,0.01,0.89,0.43,0.43,0.47,0.47,0,0,0
676170,14.94,55.92,284.3,272.18,243.38,183.34,6.2,37.02,0,0.01,0.91,0.44,0.44,0.47,0.47,0,0,0
676200,14.85,55.92,302.28,272.52,253.4,180.21,6.14,37.01,0.06,0,0.84,0.45,0.45,0.47,0.47,0,0,0
676230,14.88,55.86,288.13,272.47,244.15,178.98,6.14,37.01,0.03,0.03,0.85,0.44,0.44,0.47,0.47,0,0,0
676260,14.86,55.88,290.44,279.78,252.04,178.52,6.21,37.01,0,0.02,0.88,0.45,0.45,0.47,0.47,0,0,0
676290,14.84,55.89,281.8,267.99,245.64,182.96,6.22,37.06,0.03,0,0.92,0.44,0.44,0.47,0.47,0,0,0
676320,14.87,55.96,286.58,269.4,241.26,179.46,6.16,37.09,0.02,0.03,0.88,0.44,0.44,0.47,0.47,0,0,0
676350,14.84,55.92,279.01,271.84,236.59,180.45,6.17,37.02,0,0,0.93,0.43,0.43,0.47,0.47,0,0,0
676380,14.87,55.79,290.28,276.29,241.81,179.27,6.2,37.07,0.02,0.01,0.93,0.45,0.45,0.47,0.47,0,0,0
676410,14.94,55.77,290.05,264.35,248.82,186.68,6.24,37.05,0,0.04,0.93,0.44,0.44,0.47,0.47,0,0,0
676440,14.91,55.96,290,268.29,255.05,181.26,6.17,37.07,0.03,0.01,0.89,0.44,0.44,0.47,0.47,0,0,0
676470,14.91,55.86,288.31,275.86,251.25,181.69,6.15,37.13,0.02,0,0.96,0.45,0.45,0.47,0.47,0,0,0
676500,14.93,55.77,278.15,274.39,241.24,181.12,6.13,37.14,0.04,0.05,0.86,0.43,0.43,0.47,0.47,0,0,0
676530,14.88,55.75,283.86,275.25,254.3,184.94,6.16,37.12,0,0.04,0.92,0.44,0.44,0.47,0.47,0,0,0
676560,14.92,55.77,280.71,271.17,242.48,179.43,6.19,37.15,0.01,0,0.91,0.44,0.44,0.47,0.47,0,0,0
676590,14.9,56.09,286.98,263.41,241.12,180.69,6.21,37.09,0,0,0.93,0.44,0.44,0.47,0.47,0,0,0
676620,14.88,56,289.38,272.49,249.71,184.86,6.19,37.17,0,0.01,0.93,0.45,0.45,0.47,0.47,0,0,0
676650,14.97,55.82,283.58,273.29,243.49,183.32,6.16,37.1,0.02,0.02,0.93,0.44,0.44,0.47,0.47,0,0,0
676680,14.94,55.87,291.22,278.8,253.19,178.09,6.13,37.15,0.03,0.03,0.88,0.45,0.45,0.47,0.47,0,0,0
676710,14.88,55.94,281.62,275.91,245.63,182.91,6.18,37.16,0,0,0.87,0.44,0.44,0.47,0.47,0,0,0
676740,14.91,55.87,286.33,271.03,243.79,179.16,6.14,37.14,0,0.02,0.91,0.44,0.44,0.47,0.47,0,0,0
676770,14.87,55.78,284.16,268.17,247.14,178.58,6.23,37.22,0.01,0,0.96,0.44,0.44,0.47,0.47,0,0,0
676800,14.89,55.96,289.9,262.87,239.43,179.32,6.17,37.18,0,0,0.86,0.44,0.44,0.47,0.47,0,0,0
676830,14.96,55.93,291.76,269.46,257.23,182.87,6.25,37.18,0,0,0.88,0.45,0.45,0.47,0.47,0,0,0
676860,14.82,56,290.68,276.07,252.02,186.3,6.22,37.19,0.04,0,0.91,0.45,0.45,0.47,0.47,0,0,0
676890,14.88,56,291.19,263.37,241.02,181.4,6.18,37.19,0,0,0.91,0.44,0.44,0.47,0.47,0,0,0
676920,14.96,55.9,293.3,272.1,246.55,183.57,6.2,37.27,0.04,0.02,0.88,0.45,0.45,0.47,0.47,0,0,0
676950,14.88,55.79,288.64,276.37,250.88,177.9,6.23,37.21,0,0.01,0.88,0.45,0.45,0.47,0.47,0,0,0
676980,14.88,56.04,284.44,266.64,235.43,183.42,6.22,37.19,0.03,0,0.88,0.44,0.44,0.47,0.47,0,0,0
677010,14.96,55.93,282.74,272.65,240.54,188.63,6.21,37.27,0.04,0.01,0.93,0.44,0.44,0.47,0.47,0,0,0
677040,14.9,55.94,283.17,272.73,240.01,186.51,6.12,37.22,0,0,0.89,0.44,0.44,0.47,0.47,0,0,0
677070,14.93,55.92,272.91,266.36,236.79,187.13,6.18,37.25,0,0.04,0.85,0.43,0.43,0.47,0.47,0,0,0
677100,14.9,56,283.32,275.06,242.47,182.52,6.18,37.27,0,0,0.85,0.44,0.44,0.47,0.47,0,0,0
677130,14.9,55.94,291,271.99,247.23,183.07,6.2,37.25,0.03,0.02,0.98,0.45,0.45,0.47,0.47,0,0,0
677160,14.89,55.9,299.5,269.4,259.78,185.5,6.14,37.31,0,0,0.92,0.45,0.45,0.47,0.47,0,0,0
677190,14.82,56.07,288.34,278.76,258.13,184.44,6.25,37.31,0,0.05,0.86,0.45,0.45,0.47,0.47,0,0,0
677220,14.93,56,281.64,265.47,247.12,184.57,6.21,37.26,0,0.02,0.89,0.44,0.44,0.47,0.47,0,0,0
677250,14.85,56,285.35,270.66,240.48,182.6,6.18,37.28,0.01,0.01,0.87,0.44,0.44,0.47,0.47,0,0,0
