Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured
16149,16.38,56.92,333.64,278,277.52,195.01,7,35,0.01,0.01,1.01
16150,16.38,56.92,333.36,277.88,278.18,194.88,7,35,0.01,0.01,1
16151,16.38,56.92,334.11,278.01,277.67,195.26,7,35,0.01,0.01,1
16152,16.38,56.93,333.8,278,278.94,195.27,7,35,0.01,0.02,1.01
16153,16.38,56.92,333.32,277.95,278.89,194.85,7,35,0.01,0.01,1.01
16154,16.38,56.93,333.57,278.09,278.26,194.78,7.01,35,0.01,0.01,1
16155,16.39,56.92,333.04,278.29,278.36,195.21,7,35,0.01,0.01,1.01
16156,16.39,56.93,333.24,277.57,277.93,195.09,7,35,0.01,0.01,1.01
16157,16.39,56.92,334.52,278.42,278.12,194.64,7.01,35,0.01,0.01,1.01
16158,16.38,56.92,333.54,279.07,278.75,195.12,7,35,0.01,0.01,1.01
16159,16.39,56.92,334.03,277.99,278.99,194.61,7,35,0.01,0.01,1.01
16160,16.38,56.92,334.06,278.21,278.66,195,7,35,0.01,0.01,1.01
16161,16.38,56.92,333.71,278.6,278.36,195.83,7,35,0.01,0.01,1
16162,16.38,56.92,332.83,277.82,277.9,195.1,7,35,0.01,0.01,1.01
16163,16.38,56.92,333.17,278.48,277.83,194.77,7,35,0.01,0.01,1
16164,16.38,56.92,333.15,278.74,278.22,195.09,7,35,0.01,0.01,1.01
16165,16.38,56.92,333.48,278.81,277.95,195.01,7,35,0.01,0.01,1.01
16166,16.39,56.93,333.82,277.46,277.06,195.18,7,35,0.01,0.01,1.01
16167,16.39,56.93,333.55,278.01,277.74,194.83,7,35,0.01,0.01,1.01
16168,16.38,56.92,333.42,277.82,277.8,195.62,7,35,0.01,0.01,1.01
16169,16.39,56.93,334.12,277.63,278.14,194.94,7,35,0.01,0.01,1.01
16170,16.38,56.93,334.4,277.53,278.58,195.14,7,35,0.01,0.01,1
16171,16.38,56.92,334.06,278.33,277.75,195.7,7,35,0.01,0.01,1.01
16172,16.39,56.92,333.16,277.94,277.05,195.33,7,35,0.01,0.01,1.01
16173,16.39,56.92,332.61,277.57,278.41,195.02,7.01,35,0.01,0.01,1.01
16174,16.38,56.92,333.72,278.18,277.66,194.6,7,35,0.01,0.01,1
16175,16.38,56.92,333.42,277.85,278.18,194.88,7,35,0.01,0.01,1
16176,16.38,56.93,333.68,277.56,277.5,195.26,7,35,0.01,0.01,1
16177,16.39,56.92,334.06,277.69,277.27,194.79,7,35,0.01,0.01,1
16178,16.38,56.92,333.26,277.79,277.65,195.01,7,35,0.01,0.01,1
16179,16.39,56.92,333.69,277.36,277.94,194.82,7,35,0.01,0.01,1.01
16180,16.39,56.93,333.62,278.21,278.26,194.86,7,35,0.01,0.01,1
16181,16.39,56.92,333.41,278.13,278.91,195.3,7,35,0.02,0.01,1.01
16182,16.39,56.92,333.9,278.42,278.25,194.86,7,35,0.01,0.01,1.01
16183,16.38,56.92,333.25,278.31,277.59,195.15,7,35,0.01,0,1.01
16184,16.38,56.93,333.08,277.32,278.12,195.13,7,35,0.01,0.01,1.01
16185,16.38,56.92,334.1,276.95,277.66,195.32,7,35,0.01,0.01,1
16186,16.38,56.92,333.05,277.4,277.72,195.12,7,35,0.01,0.01,1.01
16187,16.38,56.93,332.97,278.81,277.98,195.24,7,35,0.01,0.01,1.01
16188,16.38,56.92,333.22,277.35,278.65,194.6,7,35,0.01,0.01,1.01
16189,16.39,56.92,333.81,277.23,278.08,195.46,7,35,0.01,0,1.01
16190,16.38,56.93,334.48,278.16,278.05,194.6,7,35,0.01,0,1
16191,16.38,56.93,333.83,278.78,277.19,195,7,35.01,0.01,0.01,1
16192,16.38,56.92,334.05,277.56,278.48,194.34,7,35,0.01,0.01,1
16193,16.39,56.93,333.63,277.46,278.2,195.13,7,35,0.01,0,1
16194,16.39,56.92,333.8,278.33,277.76,194.85,7,35,0.01,0.01,1
16195,16.38,56.92,333.72,277.97,277.68,194.75,7,35,0.01,0.01,1.01
16196,16.38,56.92,333.54,278.9,277.63,194.97,7,35,0.01,0.01,1.01
16197,16.38,56.92,333.52,278.2,278.99,194.7,7,35,0.01,0,1
16198,16.38,56.92,333.57,277.33,277.19,195.35,7,35,0.01,0.01,1.01
16199,16.38,56.92,333.54,278.53,277.65,194.76,7,35,0.01,0.01,1
16200,16.38,56.92,333.37,277.77,277.63,195.41,7,35,0.02,0,1
16201,16.38,56.92,334.13,277.82,277.69,194.5,7.01,35,0.01,0,1
16202,16.38,56.92,332.84,278.27,278.47,195.28,7,35,0.01,0,1.01
16203,16.38,56.92,332.88,278.11,278.22,194.91,7,35,0.01,0,1.01
16204,16.39,56.92,333.68,277.86,277.99,194.96,7,35,0.01,0.01,1
16205,16.38,56.93,333.62,278.14,278.23,194.42,7,35,0.01,0.01,1.01
16206,16.38,56.92,333.58,277.99,277.83,194.38,7,35.01,0.01,0.01,1.01
16207,16.38,56.92,333.48,278.54,278.53,195.03,7,35,0.01,0.01,1.01
16208,16.39,56.92,333.51,277.76,278.55,194.57,7,35,0.01,0.01,1.01
16209,16.38,56.92,334.4,278.26,277.87,195.16,7,35.01,0.01,0.01,1
16210,16.38,56.93,334.07,279,277.06,194.54,7,35,0.01,0.01,1.01
16211,16.38,56.92,334.31,278.25,277.84,194.77,7,35,0,0.01,1.01
16212,16.38,56.92,333.32,278.1,277.68,195.05,7,35,0.01,0.01,1.01
16213,16.38,56.92,334.12,278.08,277.9,194.81,7,35,0.01,0.01,1
16214,16.38,56.93,333.84,278.53,278.09,194.73,6.99,35.01,0.01,0.01,1.01
16215,16.38,56.92,333.07,277.72,277.65,194.48,7,35,0.01,0.01,1.01
16216,16.38,56.92,334.05,278.19,277.56,195.34,7,34.99,0.02,0.01,1
16217,16.38,56.92,333.48,277.54,278.46,195.07,7,35,0.01,0.01,1.01
16218,16.38,56.92,333.77,278.69,277.7,194.94,7,35,0.01,0.01,1.01
16219,16.39,56.92,333.49,278.72,277.63,194.75,7,35,0.01,0.01,1
16220,16.38,56.92,333.85,278.27,278.56,195.12,7,35.01,0.01,0,1.01
16221,16.39,56.92,334.16,277.59,278.19,194.68,7,35,0.01,0.01,1
16222,16.38,56.92,333.36,278.34,278.94,194.5,7,35,0.01,0.01,1
16223,16.38,56.92,333.63,278.09,277.66,195.17,7,35,0.01,0.01,1.01
16224,16.38,56.92,333.81,277.06,277.64,194.7,7,35,0.01,0.01,1
16225,16.38,56.93,334.17,277.95,278.2,194.65,7,35,0.01,0.01,1.01
16226,16.39,56.92,332.98,278.81,278.21,194.75,7,35,0.01,0.01,1
16227,16.38,56.93,334.71,278.79,278.14,194.5,7,35,0.02,0.01,1.01
16228,16.39,56.92,333.84,277.78,278.11,194.52,7,35,0.01,0,1.01
16229,16.38,56.93,333.62,277.5,277.9,194.87,7,35,0.01,0.01,1
16230,16.38,56.92,333.86,277.82,278.2,195.22,7,35,0.02,0.01,1
16231,16.38,56.92,334.03,278.29,277.72,194.79,7,35,0.01,0.01,1
16232,16.38,56.93,333.7,277.23,277.63,194.95,7,35,0.01,0.01,1
16233,16.38,56.93,333.51,277.02,277.16,195.11,7,35,0.01,0.02,1
16234,16.38,56.92,334.35,276.86,278.11,194.48,7,35,0.01,0.01,1.01
16235,16.39,56.92,333.72,278.07,278.07,194.89,7,35,0.01,0.01,1
16236,16.38,56.92,334.04,277.87,277.74,194.79,7,35,0.01,0.01,1
16237,16.38,56.92,333.67,278.26,277.66,195.27,7,35,0.01,0.01,1.01
16238,16.38,56.92,333.96,278.73,277.47,194.76,7,35,0.01,0.01,1.01
16239,16.39,56.92,333.42,278.33,278.14,194.97,7,35,0.01,0,1.01
16240,16.39,56.92,333.54,278.38,277.62,195.39,7,35,0.01,0.01,1
16241,16.38,56.92,332.9,278.58,278.01,194.44,7,35,0.01,0.01,1
16242,16.38,56.93,332.78,277.74,278.7,195.62,7.01,35,0.01,0.01,1.01
16243,16.38,56.93,333.89,277.7,278.4,194.71,6.99,35.01,0.01,0.01,1
16244,16.38,56.92,333.51,278.85,277.87,194.85,7,35,0.01,0.01,1
16245,16.38,56.92,332.86,278.11,278.82,195.17,7,35,0.01,0.01,1.01
16246,16.38,56.92,334.32,278.51,278.59,195.12,7,35,0.01,0.01,1.01
16247,16.38,56.92,333.79,278.6,279.18,195.17,6.99,35,0.01,0.01,1.01
16248,16.39,56.92,334.4,277.94,278.16,195.16,7.01,35,0.01,0.01,1
16249,16.38,56.92,333.88,278.38,278.58,195.09,7,35,0.01,0.01,1.01
16250,16.38,56.92,333.79,278.31,278.03,194.6,7,35,0.01,0.01,1.01
16251,16.38,56.93,334.33,278.34,278.09,195.12,7,35,0.02,0.01,1
16252,16.38,56.92,334.02,278.36,278.08,195.11,7,35,0.01,0.01,1.01
16253,16.38,56.92,333.78,277.61,278.16,195.03,7,35,0.01,0.01,1
16254,16.38,56.92,334.17,277.68,277.45,195.03,7.01,35,0.01,0.01,1.01
16255,16.39,56.92,333.11,278.45,278.3,195.34,7,34.99,0.01,0.01,1
16256,16.39,56.93,333.55,278.51,278.1,194.9,7,35,0.01,0,1
16257,16.38,56.92,333.07,278.34,278.08,195.33,7,34.99,0.01,0.01,1.01
16258,16.39,56.92,334.12,278.08,277.26,195.17,7,35,0.02,0.01,1
16259,16.39,56.93,333.76,279.03,277.92,194.91,7,35.01,0.02,0.01,1.01
16260,16.38,56.92,333.63,277.48,278.11,194.75,7,35.01,0.01,0.01,1.01
16261,16.39,56.92,334.23,278.32,277.69,194.64,7,35,0.01,0,1.01
16262,16.38,56.92,333.39,278.37,279.26,195.49,7.01,35.01,0.01,0.01,1
16263,16.38,56.92,333.26,278.39,277.72,194.87,7,35,0.01,0.01,1
16264,16.38,56.92,332.93,277.82,277.84,195.12,7,35,0.01,0.01,1
16265,16.38,56.92,333.26,277.85,277.52,194.77,7,35,0.01,0.01,1
16266,16.39,56.92,333.98,278.66,277.87,194.94,7,35,0,0.01,1
16267,16.39,56.93,333.37,278.4,277.71,194.84,7,35,0.01,0.01,1.01
16268,16.39,56.93,333.98,278.87,278.4,194.91,7,35,0.01,0.01,1
16269,16.38,56.92,333.94,277.73,277.57,194.78,7,35,0.01,0.01,1.01
16270,16.39,56.92,334.07,277.3,277.48,194.74,7,35,0.01,0.01,1.01
16271,16.38,56.92,333.54,278.06,277.64,194.51,7,34.99,0.01,0.01,1
16272,16.39,56.92,333.73,278.14,277.38,194.58,6.99,35.01,0.01,0.01,1.01
16273,16.39,56.92,333.04,278.05,278.32,194.59,7,35,0.01,0.01,1
16274,16.39,56.92,332.38,277.52,278.04,195.04,7,34.99,0.01,0.01,1.01
16275,16.39,56.92,332.99,278.39,277.79,195.43,7,35,0.01,0.01,1
16276,16.38,56.92,334.09,277.92,278.47,194.83,7,35,0.01,0.01,1.01
16277,16.39,56.92,333.25,278.28,277.67,195.28,7,35,0.01,0.01,1.01
16278,16.39,56.93,333.12,278.07,278.11,194.77,7,35,0.01,0.01,1.01
16279,16.38,56.92,333.88,277.23,277.71,195.19,7,35,0.01,0.01,1.01
16280,16.38,56.92,334.09,278.18,278.25,195.34,7,35.01,0.01,0.01,1.01
16281,16.39,56.92,333.7,277.25,277.58,195,7,35,0.02,0.01,1.01
16282,16.39,56.92,333.41,277.93,277.99,194.87,7.01,35,0.01,0.01,1.01
16283,16.38,56.93,333.26,277.05,278.98,194.53,6.99,35,0.01,0.01,1.01
16284,16.39,56.93,333.48,278.32,277.78,195.4,7,35,0.01,0.01,1.01
16285,16.38,56.92,333.88,277.4,277.99,194.46,7,34.99,0.01,0.01,1
16286,16.38,56.92,333.32,277.96,278.05,194.88,7,35,0.01,0.01,1
16287,16.38,56.93,333.09,277.83,277.82,194.96,7.01,35.01,0.01,0.01,1.01
16288,16.38,56.92,334.33,277.59,277.66,194.88,6.99,35,0.01,0.01,1.01
16289,16.38,56.92,333.26,277.72,278.48,195.19,7,35,0.01,0.01,1.01
16290,16.39,56.93,333.55,278.4,277.4,194.69,7,35,0.01,0,1.01
16291,16.38,56.93,334.15,276.95,277.55,194.82,7,35,0.01,0.01,1.01
16292,16.38,56.93,333.46,277.47,277.3,195.01,7,35,0.01,0.01,1
16293,16.38,56.92,334.27,278.11,277.91,195.42,7,35,0.01,0.01,1.01
16294,16.38,56.92,333.12,278.12,277.81,195.18,7,35,0.01,0.01,1.01
16295,16.38,56.92,333.26,277.84,278.1,195.2,7,35,0.01,0.01,1.01
16296,16.39,56.93,333.85,277.85,276.92,194.54,7,35,0.01,0.01,1
16297,16.39,56.93,333.41,278.25,278.44,194.99,7,35,0.01,0.01,1.01
16298,16.39,56.92,333.63,278.98,278.23,194.95,7,35,0.01,0.01,1.01
16299,16.38,56.92,333.73,278.3,277.37,195.26,7,35,0.01,0.01,1.01
16300,16.38,56.93,333.66,277.17,278.34,195.17,7,35,0.01,0.01,1
16301,16.38,56.92,333.53,278.46,278.64,195.2,7,35,0.01,0.01,1
16302,16.38,56.92,333.69,278.58,277.72,194.99,7,35,0.01,0.01,1.01
16303,16.38,56.92,332.78,277.61,277.87,194.92,7,35,0.01,0.01,1.01
16304,16.38,56.92,333.91,277.64,277.63,195.12,7,35,0.01,0.01,1
16305,16.38,56.92,333.81,278.52,278.54,195.39,7,35,0.01,0.01,1.01
16306,16.39,56.92,333.79,278.29,278.19,194.93,7,35,0.01,0.01,1
16307,16.39,56.92,333.28,277.82,277.73,195.09,7,35,0.01,0.01,1
16308,16.38,56.92,334.09,278.04,278.36,194.82,7,35,0.01,0.01,1.01
16309,16.38,56.92,334.04,278.15,277.95,195.31,7,34.99,0.01,0.01,1
16310,16.38,56.92,333.46,278.83,277.31,195.38,7,35,0.01,0.01,1.01
16311,16.39,56.92,334.05,278.2,278.18,194.34,6.99,35,0,0.01,1
16312,16.38,56.93,333.93,277.47,277.91,194.32,7,35,0.01,0.01,1.01
16313,16.38,56.92,334.23,278.12,278.33,194.79,7,34.99,0.01,0.01,1.01
16314,16.39,56.92,333.46,277.86,277.47,194.57,7,35,0.01,0.01,1
16315,16.38,56.92,333.59,277.14,277.36,195.11,7,35.01,0.01,0.01,1.01
16316,16.39,56.93,333.28,277.72,278.81,194.86,7,35,0.01,0.01,1.01
16317,16.38,56.92,333.04,278.24,277.36,194.44,7,35,0.01,0.01,1.01
16318,16.39,56.92,333.38,277.27,278.42,194.86,7,35,0.01,0.01,1.01
16319,16.38,56.92,333.14,278.3,279.23,195.35,7,35,0.01,0.01,1.01
16320,16.38,56.92,333.61,278.48,278.58,194.95,7,35,0.01,0.01,1.01
16321,16.38,56.92,333.35,278.88,277.64,194.25,7,34.99,0.01,0.01,1
16322,16.39,56.92,333.45,277.68,278.68,194.68,7,34.99,0.01,0.01,1.01
16323,16.39,56.92,333.12,278.3,277.1,194.86,7,35,0.01,0.01,1.01
16324,16.39,56.92,333.03,277.53,278.23,194.41,7,35,0.01,0.01,1.01
16325,16.39,56.92,333.73,277.75,277.82,194.91,7,35,0.01,0.01,1.01
16326,16.38,56.92,333.74,277.62,278.34,195.46,7,35,0.01,0.01,1.01
16327,16.38,56.92,333.18,277.63,278.05,195.09,7,35,0.01,0.01,1.01
16328,16.38,56.92,333.52,278.53,278.52,195.1,7,34.99,0.01,0.01,1.01
16329,16.38,56.92,333.6,277.71,278.05,195.09,7,35,0.01,0.01,1
16330,16.38,56.93,333.4,277.07,277.95,195.06,7,35,0.01,0.01,1.01
16331,16.38,56.92,333.62,277.9,276.82,195.44,7,35,0.01,0.01,1.01
16332,16.38,56.93,332.71,277.2,278.12,194.57,7,35,0.02,0.01,1
16333,16.38,56.93,333.76,278.66,277.61,195.12,7,35,0.01,0.01,1.01
16334,16.38,56.92,333.39,278.96,277.54,195,7,35,0.01,0.01,1.01
16335,16.38,56.92,332.82,277.5,278.13,195.36,7,35,0.01,0,1
16336,16.38,56.92,333.67,278.6,278.6,195.31,7,35,0.01,0.01,1
16337,16.38,56.93,333.2,277.55,277.58,194.94,7,35,0.01,0.01,1.01
16338,16.39,56.92,333.76,278.33,277.59,194.83,7,35.01,0.01,0.01,1
16339,16.38,56.92,333.72,277.87,278.73,195.12,7,35,0.01,0,1.01
16340,16.38,56.92,333.62,277.94,278.92,195.16,7,35,0.01,0.01,1.01
16341,16.39,56.92,332.86,277.52,277.93,195.14,7,35,0.01,0.01,1
16342,16.38,56.93,333.94,277.8,279.01,194.81,7,35,0.01,0.02,1.01
16343,16.38,56.93,333.32,277.96,278.35,194.85,7,34.99,0.01,0.01,1.01
16344,16.38,56.92,333.3,278.55,277.84,195.26,7,35,0.01,0.01,1
16345,16.38,56.92,333.94,277.74,278.91,195.31,7,35,0.01,0.01,1.01
16346,16.38,56.93,334.31,278.66,277.33,194.77,7,35,0.01,0,1.01
16347,16.38,56.93,333.17,277.87,279.39,194.54,7,35,0.01,0.01,1.01
16348,16.38,56.93,333.75,278.28,277.77,195.07,7,35,0.01,0,1
16349,16.39,56.93,334.5,277.63,278.29,195.13,7,35,0.01,0.01,1
16350,16.38,56.92,333.01,277.78,277.01,194.92,7,35,0.01,0,1.01
16351,16.38,56.92,332.93,278.33,278.18,195.13,7,35.01,0.01,0.01,1
16352,16.38,56.92,333.02,277.32,278.18,195.05,7,35,0.01,0.01,1.01
16353,16.39,56.93,334.79,278.37,277.91,195.28,7,35,0.01,0.01,1
16354,16.38,56.93,332.82,278.34,277.87,194.91,7,35.01,0.01,0,1.01
16355,16.39,56.92,333.37,277.85,277.39,195.25,7,35,0.01,0,1
16356,16.38,56.92,333.62,278.31,278.23,195.17,7,35,0.01,0.01,1.01
16357,16.38,56.92,334.33,277.94,277.74,195.43,7,35,0.02,0.01,1.01
16358,16.38,56.92,333.3,278.47,278.89,194.96,7,35,0.01,0.01,1
16359,16.38,56.93,333.62,277.84,278.35,194.64,7,35,0,0.01,1.01
16360,16.38,56.92,333.81,277.41,278.04,195.17,7,35,0.01,0.01,1.01
16361,16.38,56.93,334.04,278.39,278.3,194.91,7,35,0.01,0.01,1.01
16362,16.39,56.93,333.39,277.71,277.59,194.68,7,35.01,0.01,0.01,1.01
16363,16.38,56.92,334.22,278.68,278.53,194.78,7,35,0.01,0.01,1.01
16364,16.38,56.92,333.6,277.17,278.08,195.59,7,35,0.01,0.01,1
16365,16.38,56.92,333.23,277.3,278.02,194.84,7,35,0.01,0.01,1
16366,16.38,56.93,333.39,277.79,278.38,195.25,7,35,0.01,0.01,1.01
16367,16.38,56.92,333.82,277.87,278.16,194.98,7,35,0.02,0.01,1
16368,16.39,56.92,333.99,277.46,278.68,194.8,7,35,0.01,0,1.01
16369,16.38,56.92,333.8,277.59,277.52,195.38,7,35,0.01,0.01,1.01
16370,16.38,56.92,334.38,277.83,278.55,195.16,7,35,0.01,0.01,1.01
16371,16.38,56.92,332.88,277.83,278.33,194.69,7,35,0.01,0.01,1.01
16372,16.38,56.92,334.25,277.16,277.82,195.19,7,35,0.01,0.01,1.01
16373,16.38,56.93,333.13,277.93,277.58,195.28,7,35,0.01,0.01,1
16374,16.39,56.92,333.67,277.93,278.55,195.04,7,35,0.01,0.01,1
16375,16.38,56.92,333.33,277.05,277.88,195.1,7,35,0.01,0.01,1.01
16376,16.38,56.93,333.7,278.15,277.69,195.61,7,35,0.01,0.01,1.01
16377,16.38,56.92,333.24,277.71,279,194.76,7,35,0.01,0.01,1.01
16378,16.39,56.93,333.76,277.83,277.72,194.87,7,35,0.01,0.01,1.01
16379,16.39,56.93,333.72,277.9,278.23,194.99,7,35,0.01,0.01,1.01
16380,16.38,56.92,333.06,278.25,278.08,194.82,7,35,0.01,0.01,1.01
16381,16.38,56.92,333.85,277.75,278.09,194.76,7,35,0.01,0.01,1.01
16382,16.38,56.92,333.42,278.35,278.39,194.81,7,35,0.01,0.01,1.01
16383,16.38,56.93,333.73,277,278.54,195.62,7,35,0.01,0.01,1.01
16384,16.39,56.92,334.13,278.14,278.03,194.94,7,34.99,0.01,0.01,1.01
16385,16.38,56.92,333.42,277.79,278.53,195.2,7,35,0.01,0.01,1
16386,16.38,56.93,333.58,277.49,278.04,195.02,7,35,0.01,0,1.01
16387,16.39,56.92,333.23,278.26,277.95,195.4,7.01,35,0.01,0.01,1.01
16388,16.39,56.92,333.18,278.51,277.44,195.39,7,35,0.01,0.01,1.01
16389,16.38,56.92,333.47,278.36,277.64,195.14,7,35,0.01,0.01,1.01
16390,16.38,56.92,333.55,278.06,278.39,195.57,7,35,0.02,0.01,1
16391,16.38,56.93,333.75,278.79,278.29,194.57,7,35,0.01,0,1.01
16392,16.39,56.92,333.33,278,278.1,194.9,7,35,0.01,0.01,1
16393,16.39,56.92,333.17,277.62,277.82,194.53,6.99,35,0.01,0.01,1
16394,16.39,56.92,333.55,278.5,278.05,194.97,7,35,0.01,0.01,1.01
16395,16.38,56.93,333.94,277.7,277.89,194.75,6.99,35,0.01,0.01,1.01
16396,16.39,56.92,333.37,278.08,278.49,195.42,7,35,0.01,0.01,1.01
16397,16.38,56.92,332.94,278.93,277.9,194.93,7,35,0,0.01,1.01
16398,16.38,56.92,333.8,278.4,278.12,195.7,7,35,0.01,0,1
16399,16.38,56.93,333.17,277.56,278.6,196.04,7,35,0.01,0.01,1
16400,16.38,56.92,333.39,277.99,278.48,195.21,7,35,0.01,0.01,1
16401,16.38,56.92,333.69,279.16,277.77,194.52,7,35,0.01,0.01,1
16402,16.38,56.93,333.91,277.6,277.97,194.58,7,35,0.01,0.01,1.01
16403,16.38,56.92,333.9,278.3,278.45,195.39,6.99,35,0.01,0.01,1
16404,16.39,56.93,333.23,277.59,277.96,195.2,7,35,0.01,0.02,1
16405,16.38,56.92,334.36,277.39,277.95,194.74,7,35,0.01,0.01,1.01
16406,16.38,56.92,334.66,277.96,277.43,194.86,7,35,0.01,0.01,1
16407,16.38,56.93,333.73,278.35,278.02,195.26,7,35,0.01,0.01,1.01
16408,16.38,56.93,333.54,277.96,277.23,195.22,7,35.01,0.02,0,1.01
16409,16.38,56.92,334.34,279.17,278.15,194.53,7,35,0.01,0.01,1.01
16410,16.38,56.92,333.71,277.96,277.85,195.53,7,35,0.01,0.01,1.01
16411,16.39,56.93,334.28,278.21,278.13,195.12,7,35,0.01,0.01,1.01
16412,16.38,56.93,333.48,277.38,277.72,194.6,7,34.99,0.01,0.01,1
16413,16.39,56.93,333.16,278.12,278,194.79,7.01,35,0.01,0.01,1.01
16414,16.38,56.92,334.05,277.36,278.32,194.78,7,35,0.01,0.01,1.01
16415,16.39,56.93,333.77,277.23,278.03,195.35,7,35,0.01,0.01,1.01
16416,16.38,56.92,333.64,278.72,278.29,195.33,7,35,0.01,0.01,1.01
16417,16.38,56.92,334.88,278.12,277.57,195.12,7,35,0.01,0.01,1.01
16418,16.38,56.93,334.15,277.14,278.93,195.13,7,35,0.01,0.01,1.01
16419,16.38,56.92,333.92,277.82,277.63,195.01,7,35,0.01,0.01,1
16420,16.38,56.92,333.56,277.79,277.53,194.69,7,35,0.02,0.01,1
16421,16.38,56.92,332.53,278.3,278.29,194.99,6.99,35,0.01,0.01,1.01
16422,16.38,56.93,334.93,277.97,278.09,194.62,7,35,0.01,0,1.01
16423,16.39,56.92,334.3,277.88,278.59,194.69,7,35,0.01,0.01,1
16424,16.38,56.92,333.55,276.95,278.8,195.2,7,35,0.01,0.01,1.01
16425,16.39,56.92,334.32,278.05,278.63,195.27,7,35,0.01,0.01,1
16426,16.38,56.92,333.57,277.43,277.41,195.07,7,35,0.01,0.01,1
16427,16.38,56.92,332.95,278.06,277.76,194.85,7.01,34.99,0.01,0.01,1.01
16428,16.38,56.92,333.69,278.14,277.91,194.52,7,35,0.02,0.02,1
16429,16.38,56.93,333.04,277.21,277.13,194.76,7,35,0.01,0.01,1.01
16430,16.39,56.93,333.78,278.89,277.81,195.26,7,35,0.01,0,1
16431,16.38,56.92,333.32,277.57,278.01,194.81,7,35,0,0.01,1
16432,16.38,56.92,334.22,279.16,277.92,195,6.99,35,0.01,0.01,1
16433,16.38,56.92,333.67,278.26,278.52,194.73,7,35,0.01,0.01,1
16434,16.38,56.93,333.66,278.58,278.32,194.91,7,35,0.01,0,1
16435,16.38,56.93,332.46,277.84,278.14,195.1,7,35,0.01,0.01,1
16436,16.38,56.93,333.65,278.12,278.54,195.08,7,35,0.01,0.01,1.01
16437,16.38,56.92,334.02,278.68,277.36,195.57,6.99,35,0.02,0.01,1.01
16438,16.38,56.92,333.88,277.62,277.76,195.14,7,35,0.01,0.01,1
16439,16.39,56.92,332.94,276.8,277.89,194.67,7,35,0.01,0.01,1.01
16440,16.39,56.93,333.39,277.95,278.28,195.52,6.99,35,0.01,0.01,1
16441,16.38,56.92,333.91,279.14,277.47,194.68,7,35,0.01,0,1
16442,16.38,56.92,334.53,278.21,277.81,195.37,7,35,0.01,0.01,1.01
16443,16.38,56.92,334.08,277.76,276.58,195.53,7,35,0.01,0,1.01
16444,16.38,56.93,333.47,278.2,277.33,194.89,7,35,0.01,0.01,1.01
16445,16.39,56.92,333.63,277.55,278.09,195.46,7,35,0.02,0.01,1.01
16446,16.39,56.92,332.97,276.82,277.79,195.01,7,35,0,0,1
16447,16.38,56.93,333.76,277.32,277.52,195.07,6.99,35,0.01,0.01,1.01
16448,16.38,56.92,333.96,278.11,278.28,194.75,7,35,0.01,0.01,1.01
16449,16.38,56.92,333.92,277.69,278.19,194.56,7,35,0.01,0.01,1.01
16450,16.38,56.92,333.87,278.12,278.3,195.33,7,34.99,0.02,0.01,1.01
16451,16.38,56.92,333.83,277.24,278.76,195.41,7,35.01,0.02,0.01,1.01
16452,16.39,56.93,334.51,279.38,277.5,194.8,7,35,0.01,0.01,1.01
16453,16.38,56.92,333.09,278.31,277.82,195.03,7,35,0.01,0.01,1.01
16454,16.38,56.93,332.43,277.6,277.29,194.82,7,35,0.01,0.01,1
16455,16.38,56.92,333.63,277.45,278.06,195.21,7,35,0.01,0.01,1.01
16456,16.39,56.92,334.09,277.93,278.18,194.61,7,35,0.01,0.01,1.01
16457,16.39,56.93,333.23,277.86,278.18,194.81,7,35,0.01,0.01,1
16458,16.39,56.92,333.38,277.72,277.26,194.96,7,35,0.01,0.01,1.01
16459,16.39,56.92,333.26,278.23,277,194.76,7,35,0.01,0.01,1.01
16460,16.38,56.93,334.02,278.24,277.92,194.83,7,35,0.01,0.01,1
16461,16.39,56.92,334.04,278.36,278.2,195.64,7,35,0.01,0.01,1
16462,16.39,56.92,334.13,278.64,276.98,195.22,7,35,0.01,0,1.01
16463,16.38,56.92,332.47,277.74,277.71,194.5,7,35,0.01,0.01,1.01
16464,16.38,56.92,333.78,278.26,279.05,195.05,7,35,0.01,0,1.01
16465,16.38,56.93,333.05,277.11,277.9,194.66,7,35,0.01,0.01,1.01
16466,16.38,56.92,333.3,278.27,277.61,195.36,7,35,0.01,0.01,1
16467,16.38,56.92,333.61,278.2,278.38,195.16,7,35,0.01,0.01,1
16468,16.39,56.92,332.98,278.05,278.54,194.92,6.99,35,0.01,0.01,1
16469,16.38,56.92,332.57,277.92,278.54,194.97,7,35,0.01,0.01,1.01
16470,16.38,56.92,334.12,278.07,277.97,194.06,7,35,0.01,0.01,1.01
16471,16.39,56.93,333.11,277.6,277.7,194.84,7,35,0.01,0.01,1.01
16472,16.38,56.92,333.18,277.65,278.13,194.73,7,35,0.02,0.01,1
16473,16.39,56.92,334.11,278.66,277.85,195.24,7,35,0.01,0.01,1
16474,16.38,56.93,334.03,278.3,278.39,195.02,7.01,35,0.01,0.01,1.01
16475,16.39,56.92,334.21,277.46,278.82,194.53,6.99,35,0.01,0.01,1
16476,16.38,56.93,333.67,278.05,278.27,195.31,7,35,0.02,0.01,1.01
