Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured
14165,17.93,58.9,278.1,276.99,278.61,194.82,8.4,35,0.01,0.01,1.16
14166,17.93,58.9,277.52,279.35,277.78,195.11,8.4,35,0.01,0.01,1.15
14167,17.93,58.9,278.54,278.43,277.19,194.57,8.4,35,0.01,0.01,1.15
14168,17.93,58.9,277.7,278.55,278.54,194.9,8.4,35,0.01,0.02,1.15
14169,17.92,58.9,277.58,278.5,278.38,194.51,8.39,35,0.01,0.01,1.15
14170,17.93,58.9,277.87,277.24,278.78,195.45,8.4,35.01,0.01,0.01,1.15
14171,17.93,58.9,278.33,278.35,277.7,195.31,8.41,35,0.01,0,1.15
14172,17.93,58.9,278.04,277.97,278.12,195.15,8.4,35,0.01,0.01,1.15
14173,17.93,58.9,277.76,278.07,277.78,194.58,8.4,35,0.01,0.01,1.15
14174,17.93,58.9,277.41,278.72,278.66,195.09,8.4,35,0.01,0.01,1.15
14175,17.93,58.9,277.73,277.93,277.56,194.4,8.4,35,0.01,0.01,1.15
14176,17.93,58.9,278.38,278.35,277.66,194.82,8.4,35,0.01,0.01,1.15
14177,17.93,58.9,278.04,278.06,277.9,195.1,8.4,35,0.01,0.01,1.15
14178,17.93,58.9,277.95,277.78,277.35,195.26,8.4,35,0.01,0.01,1.15
14179,17.93,58.9,277.98,278.24,278.38,194.7,8.4,35,0.01,0.01,1.15
14180,17.93,58.9,278.66,278.06,278.38,195.19,8.4,35,0.01,0.01,1.14
14181,17.93,58.9,277.91,278.17,278.61,195.07,8.41,35,0.01,0.01,1.15
14182,17.92,58.9,277.56,277.88,277.73,195.04,8.4,35.01,0.02,0.01,1.15
14183,17.93,58.9,277.67,277.76,277.58,194.82,8.4,35,0.01,0.02,1.15
14184,17.93,58.9,277.46,277.38,277.76,194.89,8.4,35,0.01,0.01,1.15
14185,17.93,58.91,278.13,278,277.78,194.81,8.4,35,0.02,0.01,1.15
14186,17.93,58.9,278.03,278.27,278.08,194.61,8.4,35,0.01,0.01,1.14
14187,17.93,58.9,277.78,277.13,277.87,195.15,8.4,35,0.01,0,1.15
14188,17.92,58.9,277.83,278.26,277.55,194.85,8.4,35,0.01,0.01,1.14
14189,17.93,58.9,277.59,278.41,278.19,194.91,8.4,35,0.01,0.01,1.15
14190,17.93,58.9,277.78,277.49,277.82,195.52,8.4,35,0.01,0.01,1.15
14191,17.93,58.89,278.28,277.59,278.94,195.63,8.4,35,0.01,0.01,1.15
14192,17.93,58.9,277.44,277.2,277.55,195.04,8.4,34.99,0.01,0.01,1.15
14193,17.93,58.9,278.09,278.78,279.18,194.84,8.4,35,0.01,0.01,1.14
14194,17.93,58.9,278.24,277.82,277.72,195.12,8.4,35,0.01,0.01,1.16
14195,17.92,58.9,277.9,277.94,277.99,194.6,8.41,35,0.01,0.01,1.15
14196,17.93,58.9,279.15,278.31,278.46,194.87,8.4,35,0.01,0,1.15
14197,17.93,58.9,278.03,277.33,277.7,194.37,8.41,35,0.01,0,1.15
14198,17.92,58.9,278.54,278.02,279.02,194.94,8.4,35,0.01,0.01,1.14
14199,17.93,58.9,278.01,278.19,277.13,195.06,8.4,35,0.01,0.01,1.15
14200,17.93,58.9,278.6,278.36,278.36,194.78,8.4,35,0.01,0.01,1.15
14201,17.93,58.9,277.93,278.44,278.12,194.86,8.4,35,0.01,0.01,1.15
14202,17.93,58.9,278.22,277.97,278.46,194.85,8.4,35.01,0.01,0.01,1.15
14203,17.93,58.9,278.18,277.79,278.37,195.01,8.4,35,0.01,0.02,1.15
14204,17.94,58.9,278.07,278,277.89,195.39,8.4,35,0.01,0.02,1.15
14205,17.92,58.91,277.53,277.79,279.15,195.22,8.4,35,0.01,0.01,1.15
14206,17.93,58.9,277.9,278.32,278.65,195.11,8.4,35,0.02,0.01,1.15
14207,17.93,58.9,277.99,278.04,278.68,194.67,8.4,35,0.01,0.01,1.15
14208,17.93,58.9,278.33,278.81,277.95,195.31,8.39,35,0.01,0.01,1.15
14209,17.93,58.9,278.06,277.98,277.29,194.84,8.39,35,0.01,0.01,1.15
14210,17.93,58.9,277.78,277.73,278.16,195.13,8.4,35,0.01,0.01,1.15
14211,17.93,58.89,277.41,278.82,278.4,194.98,8.4,35,0.02,0.01,1.15
14212,17.93,58.9,277.54,278.38,277.84,194.64,8.4,35,0.01,0.01,1.15
14213,17.93,58.9,278.31,278.31,278.2,195.04,8.4,35,0.01,0.01,1.15
14214,17.92,58.9,277.92,277.98,277.77,195.05,8.4,35,0.01,0.01,1.15
14215,17.92,58.9,278.28,277.97,277.92,195.1,8.4,35,0.01,0.01,1.15
14216,17.93,58.9,277.34,278.19,278.06,195.44,8.4,35,0.01,0.01,1.15
14217,17.93,58.89,278.17,278.06,277.57,194.71,8.41,35,0.01,0.01,1.15
14218,17.93,58.9,278.5,277.27,277.54,194.7,8.39,35,0.01,0.01,1.15
14219,17.93,58.9,278.51,278.68,278.29,194.51,8.4,35,0,0.01,1.15
14220,17.93,58.89,278.59,277.87,277.82,194.99,8.4,35,0.01,0.01,1.15
14221,17.93,58.9,277.37,277.85,277.89,194.87,8.4,35,0,0.01,1.15
14222,17.93,58.89,278.37,279.04,278.27,194.68,8.4,35,0.01,0.01,1.15
14223,17.93,58.9,278.11,278.18,278.15,194.8,8.4,35,0.01,0.01,1.15
14224,17.92,58.91,278.56,278.12,277.84,194.74,8.4,35,0.01,0.01,1.14
14225,17.93,58.9,278.52,278.02,278.01,195.17,8.4,35,0.01,0.01,1.15
14226,17.92,58.9,278.11,276.77,277.56,194.81,8.4,35,0.01,0.01,1.15
14227,17.93,58.89,278.15,277.71,278.95,195.42,8.4,35,0.01,0.01,1.15
14228,17.93,58.9,278.61,277.84,278.1,195.09,8.4,35,0.01,0.01,1.15
14229,17.93,58.9,277.91,278.2,277.86,195.19,8.4,35.01,0.01,0.01,1.15
14230,17.92,58.9,278.28,278.56,277.9,194.64,8.41,35,0.01,0.01,1.15
14231,17.93,58.9,277.98,278.3,278.23,195.25,8.4,35,0.01,0.01,1.15
14232,17.93,58.9,278.47,278.58,277.52,194.8,8.4,35,0.01,0.01,1.15
14233,17.93,58.9,278.01,278.45,277.38,194.84,8.4,35,0.01,0.01,1.15
14234,17.92,58.9,278.87,277.93,278.68,194.91,8.4,35.01,0.01,0.01,1.15
14235,17.93,58.9,277.56,277.73,277.57,194.83,8.4,35,0.01,0.01,1.15
14236,17.92,58.89,278.27,277.46,277.53,195.26,8.4,35,0.01,0.01,1.15
14237,17.93,58.9,277.68,278.86,277.39,194.55,8.4,35,0.01,0.01,1.15
14238,17.92,58.9,278.22,278.78,277.76,195.3,8.4,35,0.01,0.01,1.15
14239,17.92,58.89,278.59,277.85,278.22,194.82,8.4,35,0.01,0.01,1.15
14240,17.93,58.9,278.02,277.3,278.58,194.79,8.4,35,0.02,0.01,1.15
14241,17.92,58.9,278.64,277.51,278.64,195.01,8.4,35,0.01,0.01,1.15
14242,17.93,58.9,277.34,278.14,278.18,195.15,8.4,35,0.01,0.01,1.15
14243,17.93,58.9,278.13,277.85,278.12,194.96,8.39,35,0.01,0.01,1.15
14244,17.92,58.9,278.14,277.45,277.75,195.05,8.41,35,0.01,0,1.15
14245,17.92,58.9,278.54,278.06,278.61,194.94,8.4,35,0.01,0,1.15
14246,17.93,58.9,277.58,277.77,277.54,194.87,8.4,35,0.01,0.01,1.15
14247,17.93,58.9,277.76,277.52,278.48,195.33,8.41,35,0.01,0.01,1.15
14248,17.93,58.9,277.81,279,277.7,195.69,8.4,35,0.01,0.01,1.15
14249,17.93,58.9,277.02,277.38,277.64,195.07,8.4,35,0.01,0.02,1.15
14250,17.93,58.9,278.15,278.84,277.77,195.09,8.39,35,0.01,0.01,1.15
14251,17.92,58.9,277.86,277.98,278.64,195.26,8.4,34.99,0.01,0.01,1.15
14252,17.92,58.9,278.4,278.2,278.53,195.57,8.4,35,0.01,0.01,1.15
14253,17.93,58.9,277.9,277.82,278.21,194.82,8.4,35,0.01,0.01,1.15
14254,17.93,58.9,277.68,277.96,277.33,194.48,8.4,35,0.01,0.01,1.15
14255,17.92,58.9,278.77,278.13,278.73,194.97,8.4,35,0.01,0.01,1.15
14256,17.92,58.9,278.48,277.57,277.11,194.85,8.4,35,0.01,0.01,1.14
14257,17.93,58.9,279.04,278.52,277.84,194.58,8.4,35,0.01,0.01,1.15
14258,17.93,58.9,278.89,278.71,277.14,195.04,8.4,35,0.01,0.01,1.16
14259,17.94,58.9,277.81,278.48,277.45,194.46,8.4,35,0.01,0.02,1.15
14260,17.93,58.9,278.2,278.02,277.87,194.83,8.4,35,0.01,0.01,1.15
14261,17.93,58.9,277.01,278.06,278.03,194.74,8.4,35.01,0.01,0.01,1.15
14262,17.93,58.9,278.22,277.51,278.13,195.14,8.4,35,0.01,0.01,1.15
14263,17.92,58.9,278.48,278.07,278.21,195.24,8.4,35,0.02,0.01,1.15
14264,17.93,58.9,278.31,277.7,278.13,195.21,8.4,35,0.01,0.01,1.15
14265,17.92,58.9,277.71,277.61,278.61,195.1,8.4,35.01,0,0.01,1.14
14266,17.92,58.9,277.8,277.94,277.76,194.7,8.4,35,0.01,0.01,1.15
14267,17.92,58.9,277.38,278.79,277.83,194.63,8.4,35,0.01,0.01,1.15
14268,17.93,58.9,277.68,277.94,278.21,194.69,8.4,35,0.02,0.01,1.15
14269,17.93,58.9,277.92,278.25,278.18,195.38,8.4,35.01,0.01,0.01,1.15
14270,17.93,58.9,278.12,279.05,277.45,194.63,8.4,35,0.01,0.01,1.15
14271,17.93,58.9,277.81,278.17,277.81,195.19,8.4,34.99,0.01,0.01,1.15
14272,17.93,58.9,277.94,278.02,277.61,194.67,8.4,35,0.01,0.01,1.14
14273,17.92,58.9,277.29,278.18,277.23,195.56,8.4,35,0.01,0.01,1.15
14274,17.93,58.9,277.55,278.21,277.84,195.4,8.4,35,0.01,0.01,1.15
14275,17.92,58.9,277.89,279.37,277.91,194.95,8.4,35,0.01,0.01,1.15
14276,17.93,58.9,278.04,278.13,277.26,195.09,8.4,35,0.01,0.01,1.15
14277,17.93,58.9,278.58,277.98,278.1,194.76,8.4,35,0.01,0.01,1.15
14278,17.93,58.9,278.55,278.95,277.99,194.89,8.4,35,0.01,0.01,1.15
14279,17.93,58.9,278.53,278.42,277.84,195.61,8.4,35,0.01,0,1.15
14280,17.93,58.9,278.19,277.87,278.17,195.08,8.39,35,0.01,0.01,1.15
14281,17.93,58.9,277.58,277.48,278.22,195.39,8.4,35,0.01,0.01,1.15
14282,17.93,58.9,277.86,277.55,276.98,194.85,8.4,35.01,0.01,0.01,1.15
14283,17.93,58.9,278.51,277.31,278.73,195.28,8.4,35,0.01,0.01,1.15
14284,17.93,58.9,277.6,277.93,277.72,195.16,8.4,35,0.01,0.01,1.15
14285,17.93,58.89,277.72,278.28,278.53,195.07,8.39,35,0,0.01,1.15
14286,17.93,58.9,278.07,277.63,278.54,194.98,8.4,35,0.01,0.01,1.15
14287,17.93,58.9,278.29,277.17,277.78,195.25,8.4,35,0.01,0.01,1.15
14288,17.92,58.89,277.65,278.49,277.63,195.28,8.4,35,0.01,0.01,1.15
14289,17.93,58.9,277.59,277.89,278.46,195.54,8.4,35,0.01,0.01,1.15
14290,17.93,58.9,277.68,278.27,277.99,195.1,8.4,34.99,0.01,0.01,1.16
14291,17.92,58.9,278.29,277.5,277.67,194.83,8.4,35,0.01,0.01,1.15
14292,17.92,58.9,278.38,276.68,277.63,194.54,8.4,35,0.01,0.01,1.15
14293,17.92,58.9,277.96,277.87,278.03,195.42,8.41,35,0.01,0.01,1.15
14294,17.92,58.9,278.34,277.8,277.67,194.57,8.4,35,0.02,0.01,1.15
14295,17.93,58.9,278.36,278.91,277.15,195.53,8.4,35,0.01,0.01,1.15
14296,17.93,58.9,278.71,276.94,278.69,194.76,8.41,35,0.01,0.01,1.15
14297,17.93,58.89,278.61,278.09,278.13,194.65,8.4,35,0.01,0.01,1.15
14298,17.93,58.9,277.67,278.21,278.02,195.02,8.4,35,0.01,0.01,1.15
14299,17.92,58.89,278.7,278.86,277.77,195.17,8.4,35,0.01,0.01,1.15
14300,17.92,58.9,278.09,278.25,278.31,195.47,8.4,35,0.02,0.01,1.15
14301,17.93,58.9,277.51,277.24,278.16,195.34,8.4,35,0.01,0.01,1.15
14302,17.93,58.9,277.51,278.36,279.09,195.19,8.4,35,0.02,0.01,1.15
14303,17.93,58.89,278.37,278.2,278.09,194.9,8.4,35,0.01,0.01,1.15
14304,17.93,58.9,277.82,278.79,278.16,194.88,8.4,35,0.01,0.01,1.15
14305,17.93,58.9,278.72,277.94,278.2,195.03,8.4,35,0.01,0.01,1.15
14306,17.93,58.9,277.82,277.78,277.73,194.82,8.4,35,0.01,0.01,1.15
14307,17.93,58.9,277.95,278.16,277.84,195.24,8.4,35,0.01,0.01,1.15
14308,17.93,58.9,277.43,278.6,278.08,194.72,8.4,35,0.01,0.01,1.15
14309,17.93,58.9,277.15,277.67,277.88,194.73,8.4,35,0.01,0.01,1.15
14310,17.93,58.9,277.63,277.71,278.09,195.23,8.4,35,0.01,0.01,1.16
14311,17.93,58.9,277.89,278.13,279.07,195.26,8.4,35,0.01,0.01,1.15
14312,17.93,58.9,276.95,277,278.01,195.17,8.39,35,0.01,0.01,1.15
14313,17.92,58.9,278.15,279.08,277.33,195.43,8.4,35,0.01,0.01,1.15
14314,17.92,58.9,278.37,278.07,277.72,194.69,8.4,34.99,0.01,0,1.15
14315,17.93,58.9,277.15,277.74,277.84,195.11,8.4,35,0.01,0.01,1.15
14316,17.93,58.9,277.4,277.82,278.07,195.52,8.4,35,0.01,0.01,1.15
14317,17.93,58.9,278.26,277.86,278.45,195.12,8.4,34.99,0.02,0.01,1.15
14318,17.93,58.9,277.86,278.27,277.91,194.89,8.4,35,0.01,0.01,1.15
14319,17.93,58.9,278.6,277.42,278.97,194.96,8.4,35,0.01,0.01,1.15
14320,17.93,58.9,278.09,278.14,277.17,195.05,8.4,35,0.02,0.01,1.15
14321,17.93,58.9,277.53,277.77,278.63,195.27,8.4,35,0.01,0.01,1.15
14322,17.93,58.9,277.66,278.48,277.44,195.11,8.4,35,0.01,0.01,1.15
14323,17.93,58.9,277.36,277.51,278.62,194.96,8.4,35,0.01,0.01,1.15
14324,17.92,58.9,277.51,277.87,278.53,195.24,8.4,35,0.01,0.01,1.15
14325,17.92,58.9,277.72,277.5,278.25,194.57,8.4,35,0.01,0.01,1.15
14326,17.93,58.9,278.38,277.94,277.71,194.54,8.4,35,0.01,0.01,1.15
14327,17.93,58.9,277.92,278.51,277.41,194.81,8.4,35,0,0.01,1.15
14328,17.92,58.9,278.03,278.22,278.45,194.77,8.4,35,0.01,0.01,1.16
14329,17.93,58.89,278.71,277.48,277.38,195.42,8.4,35,0.01,0.01,1.15
14330,17.93,58.9,278.33,278.16,278.03,195.22,8.4,35,0.01,0.01,1.15
14331,17.92,58.9,277.98,277.71,278.3,195.13,8.4,35,0.01,0.01,1.15
14332,17.93,58.9,277.77,278.19,277.61,194.71,8.4,35,0.01,0.01,1.15
14333,17.92,58.9,278.21,277.22,278.11,194.84,8.4,35,0.01,0.01,1.15
14334,17.93,58.9,278.49,278.42,278.7,195.43,8.4,35,0.01,0.01,1.15
14335,17.93,58.9,278.46,277.2,278.59,194.44,8.4,35,0.01,0.01,1.15
14336,17.93,58.9,278.03,277.95,277.2,195.42,8.4,35,0.01,0.01,1.15
14337,17.93,58.9,277.74,277.95,277.62,195.45,8.4,35,0.01,0.01,1.15
14338,17.93,58.9,278.15,276.84,278.27,195.56,8.4,35,0.01,0.01,1.15
14339,17.93,58.9,278.48,277.83,277.88,195.27,8.4,35,0.01,0.01,1.15
14340,17.93,58.9,277.38,279.26,278.69,195.11,8.4,35,0.02,0.01,1.15
14341,17.93,58.9,278.34,277.88,278.79,195.16,8.4,35,0.02,0.01,1.15
14342,17.93,58.9,278.25,277.71,277.89,194.92,8.4,35,0,0.01,1.15
14343,17.93,58.9,277.86,278.49,278.39,195.24,8.4,35,0.01,0.01,1.16
14344,17.93,58.91,277.72,277.68,277.04,194.68,8.39,35,0.01,0.01,1.15
14345,17.93,58.9,277.91,279.04,278.22,195.47,8.4,35,0.01,0.01,1.15
14346,17.92,58.89,278.24,278.28,277.68,194.87,8.4,35,0.01,0.01,1.15
14347,17.93,58.9,277.46,277.86,277.84,195.21,8.4,35,0.01,0.01,1.15
14348,17.93,58.9,279.21,277.72,278.3,194.74,8.4,35,0.01,0.01,1.15
14349,17.93,58.9,277.42,277.71,277.44,195.16,8.4,35,0.01,0.01,1.15
14350,17.93,58.9,278.47,277.51,278.22,194.59,8.4,35,0.01,0.01,1.16
14351,17.93,58.9,278.37,277.24,278,194.64,8.4,35,0.02,0.01,1.15
14352,17.93,58.9,277.71,277.89,277.83,194.85,8.4,35.01,0.01,0.01,1.15
14353,17.93,58.9,277.45,278.18,278,195.31,8.4,35,0.01,0.01,1.15
14354,17.93,58.9,277.89,277.73,278.31,195.09,8.4,35,0.01,0.02,1.15
14355,17.92,58.9,278.15,277.5,278.41,195.12,8.4,35,0.01,0,1.16
14356,17.92,58.89,279.08,278.91,278.51,195.01,8.4,35,0.01,0.01,1.15
14357,17.93,58.9,277.79,277.88,278.2,194.93,8.4,35,0.01,0.01,1.15
14358,17.92,58.9,277.85,278.62,277.71,195.37,8.4,35,0.01,0.01,1.15
14359,17.92,58.9,278.3,278.88,277.97,194.75,8.4,35,0.01,0.01,1.15
14360,17.93,58.9,277.43,277.89,278.13,194.61,8.4,35,0.01,0.01,1.15
14361,17.93,58.9,278.25,277.49,278.75,195.25,8.41,35,0.01,0.01,1.15
14362,17.93,58.9,278.1,277.4,277.98,194.31,8.4,35,0.01,0.01,1.15
14363,17.93,58.9,277.93,278.35,277.97,195.06,8.4,35,0.01,0.01,1.16
14364,17.93,58.9,277.78,277.93,277.36,195.17,8.4,35,0.01,0.01,1.15
14365,17.92,58.9,277.69,278.32,276.78,194.59,8.4,35,0.01,0.01,1.15
14366,17.92,58.9,278.14,278.18,278.24,195.25,8.4,34.99,0.01,0.01,1.15
14367,17.93,58.9,277.8,277.29,277.91,195.26,8.4,35,0.01,0.01,1.15
14368,17.93,58.9,278.69,277.8,278.44,194.75,8.39,35,0.01,0.01,1.15
14369,17.93,58.9,278.31,277.23,277.17,194.87,8.4,35,0.01,0.01,1.15
14370,17.92,58.9,278.07,277.9,279.02,195.49,8.4,35,0.01,0.01,1.15
14371,17.93,58.9,277.81,277.38,277.94,195.13,8.4,35,0.01,0.01,1.15
14372,17.93,58.9,277.31,278.29,277.35,195.18,8.41,35,0.01,0.01,1.15
14373,17.93,58.91,278.35,277.97,278.39,194.47,8.4,35,0.01,0.01,1.15
14374,17.93,58.9,277.86,277.92,278.27,195.3,8.4,35,0.01,0.01,1.15
14375,17.93,58.9,277.44,278.39,278.91,194.71,8.4,35,0.01,0.01,1.15
14376,17.93,58.9,278.61,277.16,278.27,194.97,8.4,35,0.01,0.01,1.15
14377,17.93,58.9,278.28,278.71,277.66,194.57,8.4,35,0.01,0.01,1.15
14378,17.93,58.9,277.33,277.99,278.16,194.56,8.4,35,0.01,0.01,1.15
14379,17.93,58.9,277.73,277.92,278.24,194.3,8.4,35,0.01,0.01,1.15
14380,17.93,58.9,278.48,278.2,278.34,194.79,8.4,35,0.01,0.01,1.15
14381,17.93,58.9,277.91,278.03,278.24,194.62,8.4,35,0.01,0,1.15
14382,17.93,58.9,278.24,276.85,278.74,194.68,8.4,34.99,0.01,0.01,1.15
14383,17.93,58.9,278.49,277.54,278.6,195.31,8.41,35,0.01,0.01,1.16
14384,17.93,58.9,278.27,277.36,278.19,195.09,8.4,35,0,0.01,1.15
14385,17.93,58.9,277.54,278.16,278.46,194.59,8.4,35,0.01,0.01,1.15
14386,17.92,58.9,277.21,277.77,278.3,195.45,8.4,35,0.01,0.01,1.15
14387,17.93,58.9,278.3,278.56,277.36,194.87,8.4,35,0,0.01,1.15
14388,17.93,58.9,278.3,277.75,277.42,194.64,8.39,35,0.01,0.02,1.15
14389,17.93,58.9,277.04,277.69,278.03,195.04,8.39,35,0.01,0.01,1.15
14390,17.93,58.9,278.4,278.35,277.88,194.66,8.4,35,0.01,0.01,1.15
14391,17.93,58.9,278.48,278.63,277.68,195.32,8.39,35,0.01,0.01,1.15
14392,17.93,58.9,278.32,277.93,277.97,194.31,8.4,35,0.01,0.01,1.14
14393,17.93,58.9,276.91,277.46,278.17,195.15,8.4,35,0.01,0.01,1.15
14394,17.93,58.9,277.62,278,278.3,194.6,8.4,35,0.01,0.02,1.15
14395,17.93,58.9,277.74,277.75,278.5,194.98,8.4,35,0.01,0.01,1.15
14396,17.93,58.9,278.27,277.93,277.72,195.39,8.4,34.99,0.01,0.01,1.15
14397,17.93,58.89,278.21,277.98,278.35,194.96,8.4,34.99,0.01,0.01,1.15
14398,17.93,58.9,277.55,277.52,278.19,194.66,8.4,35,0.02,0.01,1.15
14399,17.93,58.9,277.49,277.9,277.95,195.39,8.4,35,0.01,0,1.15
14400,17.93,58.9,277.9,278.45,277.64,194.6,8.4,35,0.01,0.02,1.15
14401,17.93,58.9,277.88,278.45,277.41,194.72,8.4,35,0.01,0.01,1.15
14402,17.92,58.9,277.44,277.9,278.11,195.27,8.4,35,0.02,0.01,1.15
14403,17.93,58.9,278.16,278,277.33,195.7,8.4,35,0.01,0.01,1.15
14404,17.92,58.9,278.51,277.29,278.13,194.73,8.4,35,0.01,0.01,1.15
14405,17.92,58.9,278.01,278.09,278.58,195.16,8.4,35,0.01,0.01,1.15
14406,17.93,58.89,277.56,278.38,278.85,195.17,8.4,35,0.01,0,1.15
14407,17.93,58.9,278.04,278.24,277.34,194.54,8.4,35,0.01,0.01,1.15
14408,17.93,58.9,277.5,277.83,278.14,195.06,8.41,35,0.01,0.01,1.15
14409,17.92,58.89,277.58,279.13,277.38,195.11,8.4,35,0.01,0.02,1.15
14410,17.93,58.9,277.43,278.41,277.9,194.7,8.4,35,0.01,0.01,1.15
14411,17.93,58.9,279.15,278.48,277.98,194.66,8.4,35,0.01,0.01,1.15
14412,17.93,58.9,277.98,278.24,278.84,195.18,8.4,35,0.01,0.01,1.15
14413,17.93,58.9,278.5,277.31,277.68,194.98,8.4,35,0.02,0.01,1.15
14414,17.93,58.9,278.55,277.87,278.33,194.78,8.39,35,0.02,0.02,1.15
14415,17.93,58.9,277.53,277.82,277.33,194.67,8.4,35,0.02,0.02,1.15
14416,17.93,58.9,277.2,278.38,277.76,194.76,8.4,35,0.01,0.01,1.15
14417,17.93,58.9,277.43,276.74,277.71,194.61,8.4,35,0.01,0.01,1.15
14418,17.93,58.9,278.75,278.32,277.32,195.09,8.4,35,0.01,0.01,1.15
14419,17.93,58.9,278.67,277.99,277.69,194.97,8.4,35,0.01,0.01,1.15
14420,17.93,58.9,277.83,277.87,278.5,195.15,8.4,35,0.01,0.01,1.15
14421,17.93,58.9,278.3,277.81,279.09,195.78,8.4,35,0.01,0.01,1.14
14422,17.92,58.89,277.89,278.71,277.92,196.04,8.4,35,0.01,0.01,1.14
14423,17.92,58.9,278.32,277.97,277.38,195.27,8.4,35,0.01,0.02,1.16
14424,17.93,58.9,277.82,278.29,278.55,194.95,8.4,35,0.02,0.01,1.15
14425,17.93,58.9,277.94,277.6,277.3,194.49,8.4,35,0.01,0.01,1.15
14426,17.93,58.9,278.14,278.6,277.96,194.27,8.4,35,0.01,0.01,1.15
14427,17.93,58.9,278.1,278.21,278,194.67,8.4,35,0.01,0.01,1.15
14428,17.93,58.9,277.5,278.71,278.57,194.45,8.4,35,0.01,0.01,1.15
14429,17.92,58.9,278.04,278.3,277.82,195.36,8.4,35,0.01,0.01,1.15
14430,17.93,58.9,277.55,278.63,277.23,194.85,8.4,35,0.01,0,1.15
14431,17.93,58.9,278.11,277.84,277.27,194.85,8.4,35,0.01,0.01,1.15
14432,17.93,58.9,277.43,277.91,278.21,195.13,8.4,35,0.01,0.01,1.15
14433,17.93,58.9,278.44,277.97,277.87,194.83,8.4,35,0.02,0.01,1.15
14434,17.93,58.9,278.33,278.58,277.83,194.95,8.4,35,0,0,1.15
14435,17.93,58.89,277.83,277.61,277.42,195.1,8.4,35,0.01,0.01,1.15
14436,17.93,58.9,277.46,277.22,277.28,194.75,8.4,35,0.01,0.01,1.15
14437,17.93,58.9,278.35,277.92,277.61,195.22,8.41,35,0.01,0.02,1.15
14438,17.93,58.91,277.23,278.01,277.53,195.51,8.4,35,0.01,0.01,1.15
14439,17.92,58.9,278.13,277.64,278.31,195.13,8.4,34.99,0.01,0.01,1.15
14440,17.93,58.9,278.26,278.79,278.35,194.6,8.4,35,0.01,0.01,1.15
14441,17.93,58.9,278.2,277.86,277.35,194.72,8.4,35,0.01,0.01,1.15
14442,17.93,58.9,277.98,278.57,278.63,194.76,8.4,35,0.01,0.01,1.15
14443,17.92,58.9,277.66,277.99,278.71,194.76,8.4,35,0.01,0.01,1.15
14444,17.93,58.91,277.75,277.51,277.94,195.39,8.4,35,0.01,0.01,1.15
14445,17.93,58.9,278.14,278.88,278.38,195.05,8.4,35,0.01,0.01,1.15
14446,17.93,58.91,277.15,277.56,277.96,195.38,8.4,35,0.01,0.01,1.15
14447,17.93,58.91,277.68,278.29,278.24,195.07,8.4,35,0.01,0.01,1.15
14448,17.93,58.9,277.03,278.25,278.49,194.39,8.4,35,0.01,0.01,1.15
14449,17.93,58.9,278.33,278.05,278.16,195.27,8.4,35,0.01,0.01,1.15
14450,17.92,58.9,278.09,278.2,277.99,195.03,8.4,35.01,0.01,0.01,1.16
14451,17.93,58.9,278.23,278.34,277.92,195.19,8.4,35,0.01,0.01,1.15
14452,17.93,58.91,278.38,278.27,278.74,194.61,8.4,34.99,0.01,0.01,1.15
14453,17.93,58.91,278.03,278.51,278.12,195.03,8.4,35,0.01,0.02,1.15
14454,17.93,58.9,278.21,278.97,277.13,195.12,8.4,35,0.01,0.01,1.15
14455,17.92,58.91,277.87,278.61,278.24,195.25,8.4,35,0.01,0.01,1.15
14456,17.93,58.9,278.75,278.22,277.87,194.86,8.41,35,0.01,0.01,1.15
14457,17.93,58.9,278.25,278.61,278.15,194.84,8.4,35,0.01,0.01,1.15
14458,17.93,58.91,277.52,278.74,278.18,194.6,8.4,35,0.01,0.01,1.15
14459,17.93,58.91,277.37,277.74,278.36,194.89,8.4,35,0.01,0.01,1.15
14460,17.93,58.91,278.63,277.62,278.06,195.01,8.4,34.99,0.01,0.01,1.15
14461,17.93,58.9,277.33,278.96,277.66,195.54,8.41,35,0.01,0.01,1.15
14462,17.92,58.91,277.99,277.57,277.73,194.62,8.4,35,0.01,0.01,1.14
14463,17.92,58.9,278.08,277.7,277.16,195.33,8.4,35,0.01,0.01,1.15
14464,17.93,58.91,277.93,278.55,277.24,194.93,8.39,35,0.01,0.01,1.15
14465,17.92,58.91,278.07,278.37,277.23,195.48,8.4,35,0.01,0.01,1.15
14466,17.93,58.91,279.06,277.82,277.77,194.96,8.4,35,0.02,0.01,1.15
14467,17.93,58.91,277.38,277.39,278.11,194.79,8.4,35,0.01,0.01,1.15
14468,17.93,58.9,277.54,277.94,278.4,194.5,8.4,35,0.01,0.01,1.15
14469,17.92,58.91,277.69,278.44,278.1,194.54,8.4,35,0.01,0.01,1.15
14470,17.92,58.91,277.95,277.96,278.51,194.8,8.4,35,0.01,0.01,1.16
14471,17.93,58.91,277.99,278.11,278.03,194.67,8.4,35,0.01,0.01,1.15
14472,17.92,58.92,277.73,278.59,277.34,195.17,8.4,35,0.01,0.01,1.15
14473,17.93,58.91,277.52,278.04,277.56,194.97,8.4,35,0.01,0.01,1.15
